"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","ecoregion"
"86",445121,445121,445111,"Species","Gaetanus kruppii","Giesbrecht, 1903",221290,8,2,"Arthropoda","Calanoida","Aetideidae","Gaetanus","Gaetanus kruppii",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"87",445124,445124,445111,"Species","Gaetanus minor","Farran, 1905",104312,2,2,"Arthropoda","Calanoida","Aetideidae","Gaetanus","Gaetanus minor",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"88",445125,445125,445111,"Species","Gaetanus pileatus","Farran, 1903",104313,1,1,"Arthropoda","Calanoida","Aetideidae","Gaetanus","Gaetanus pileatus",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"89",445179,445179,779080,"Species","Galacantha bellis","Henderson, 1885",392208,1,1,"Arthropoda","Decapoda","Munidopsidae","Galacantha","Galacantha bellis","Malacostraca",NA,NA,NA,"Juan Fernandez and Desventuradas"
"90",446483,446483,628870,"Species","Gigantactis meadi","Bertelsen, Pietsch & Lavenberg, 1981",272566,1,1,"Chordata","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis meadi","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"91",448174,448174,448173,"Species","Gonichthys barnesi","Whitley, 1943",217698,4,1,"Chordata","Myctophiformes","Myctophidae","Gonichthys","Gonichthys barnesi","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"92",449760,449760,449758,"Species","Gyrinomimus grahami","Richardson & Garrick, 1964",221398,1,1,"Chordata","Cetomimiformes","Cetomimidae","Gyrinomimus","Gyrinomimus grahami","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"93",451069,451069,451062,"Species","Haloptilus fons","Farran, 1908",104427,1,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus","Haloptilus fons",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"94",451075,451075,451062,"Species","Haloptilus ornatus","(Giesbrecht, 1893)",104433,1,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus","Haloptilus ornatus",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"95",451080,451080,451062,"Species","Haloptilus spiniceps","(Giesbrecht, 1893)",104437,1,1,"Arthropoda","Calanoida","Augaptilidae","Haloptilus","Haloptilus spiniceps",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"96",452161,452161,452152,"Species","Helicolenus lengerichi","Norman, 1937",274768,2,2,"Chordata","Scorpaeniformes","Sebastidae","Helicolenus","Helicolenus lengerichi","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"97",453206,453206,453204,"Species","Heteralepas cornuta","(Darwin, 1851)",106167,1,1,"Arthropoda","Lepadiformes","Heteralepadidae","Heteralepas","Heteralepas cornuta",NA,NA,NA,NA,"Juan Fernandez and Desventuradas"
"98",454672,454672,454852,"Genus","Holothuria","Linnaeus, 1767",123456,1,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria",NA,"Holothuroidea",NA,NA,NA,"Juan Fernandez and Desventuradas"
"99",455142,455142,455137,"Species","Hormathia castanea","(McMurrich, 1904)",283632,2,2,"Cnidaria","Actiniaria","Hormathiidae","Hormathia","Hormathia castanea","Anthozoa",NA,NA,NA,"Juan Fernandez and Desventuradas"
"100",455207,455207,748425,"Species","Howella brodiei","Ogilby, 1899",126994,1,1,"Chordata","Perciformes","Howellidae","Howella","Howella brodiei","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"101",455797,455797,455793,"Species","Hygophum hanseni","(Tåning, 1932)",217701,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum hanseni","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"102",455799,455799,455793,"Species","Hygophum macrochir","(Günther, 1864)",158895,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum macrochir","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
"103",456665,456665,635169,"Species","Ichthyococcus polli","Blache, 1963",274956,1,1,"Chordata","Stomiiformes","Phosichthyidae","Ichthyococcus","Ichthyococcus polli","Actinopteri",NA,NA,NA,"Juan Fernandez and Desventuradas"
