"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","ecoregion"
"11",398083,398083,398029,"Species","Actinoptychus senarius","(Ehrenberg) Ehrenberg, 1843",148948,6,1,"Ochrophyta","Coscinodiscales","Heliopeltaceae","Actinoptychus","Actinoptychus senarius","Bacillariophyceae",NA,NA,NA,"Patagonian Shelf"
"12",398217,398217,755605,"Genus","Adacnarca","Pelseneer, 1903",196915,1,1,"Mollusca","Arcoida","Philobryidae","Adacnarca",NA,"Bivalvia",NA,NA,NA,"Patagonian Shelf"
"13",398221,398221,398217,"Species","Adacnarca nitens","Pelseneer, 1903",197020,1,1,"Mollusca","Arcoida","Philobryidae","Adacnarca","Adacnarca nitens","Bivalvia",NA,NA,NA,"Patagonian Shelf"
"14",398285,398285,768217,"Species","Adercotryma glomerata","(Brady, 1878)",113837,1,1,"Foraminifera","Lituolida","Adercotrymidae","Adercotryma","Adercotryma glomerata","Globothalamea",NA,NA,NA,"Patagonian Shelf"
"15",398568,398568,398561,"Species","Aequorea macrodactyla","(Brandt, 1835)",117271,3,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea","Aequorea macrodactyla","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"16",398591,398591,695340,"Species","Aesopus obesus","(Hinds, 1844)",409951,1,1,"Mollusca","Neogastropoda","Columbellidae","Aesopus","Aesopus obesus","Gastropoda",NA,NA,NA,"Patagonian Shelf"
"17",398598,398598,398597,"Species","Aetea anguina","(Linnaeus, 1758)",111062,12,5,"Bryozoa","Cheilostomatida","Aeteidae","Aetea","Aetea anguina","Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"18",398601,398601,398597,"Species","Aetea ligulata","Busk, 1852",111064,16,2,"Bryozoa","Cheilostomatida","Aeteidae","Aetea","Aetea ligulata","Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"19",398644,398644,398634,"Genus","Aetideus","Brady, 1883",104112,2,1,"Arthropoda","Calanoida","Aetideidae","Aetideus",NA,NA,NA,NA,NA,"Patagonian Shelf"
"20",398873,398873,598231,"Species","Aglaophamus macroura","(Schmarda, 1861)",173673,1,1,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus macroura","Polychaeta",NA,NA,NA,"Patagonian Shelf"
"21",398884,398884,598231,"Species","Aglaophamus virginis","(Kinberg, 1865)",173695,6,2,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus virginis","Polychaeta",NA,NA,NA,"Patagonian Shelf"
"22",398919,398919,398914,"Species","Aglaothamnion hookeri","(Dillwyn) Maggs & Hommersand, 1993",144496,1,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion hookeri","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"23",398986,398986,776124,"Species","Agonopsis chiloensis","(Jenyns, 1840)",279520,17,5,"Chordata","Scorpaeniformes","Agonidae","Agonopsis","Agonopsis chiloensis","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"24",399030,399030,776125,"Species","Agrostichthys parkeri","(Benham, 1904)",279523,2,2,"Chordata","Lampriformes","Regalecidae","Agrostichthys","Agrostichthys parkeri","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"25",399044,399044,399042,"Species","Ahnfeltia plicata","(Hudson) E.M.Fries, 1836",144422,1,1,"Rhodophyta","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia plicata","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"26",399058,399058,776126,"Species","Aiakas kreffti","Gosztonyi, 1977",279524,1,1,"Chordata","Perciformes","Zoarcidae","Aiakas","Aiakas kreffti","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"27",399317,399317,399316,"Genus","Alcyonidium","J.V.F.Lamouroux, 1813",110993,1,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium",NA,"Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"28",399697,399697,775003,"Species","Allotanais hirsutus","(Beddard, 1886)",247699,1,1,"Arthropoda","Tanaidacea","Tanaididae","Allotanais","Allotanais hirsutus","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"29",399992,399992,399991,"Species","Alteutha depressa","(Baird, 1837)",116451,1,1,"Arthropoda","Harpacticoida","Peltidiidae","Alteutha","Alteutha depressa",NA,NA,NA,NA,"Patagonian Shelf"
"30",400279,400279,767424,"Species","Amaryllis macrophthalma","Haswell, 1879",214721,2,1,"Arthropoda","Amphipoda","Amaryllididae","Amaryllis","Amaryllis macrophthalma","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"31",400282,400282,416205,"Genus","Amastigia","Busk, 1852",173072,1,1,"Bryozoa","Cheilostomatida","Candidae","Amastigia",NA,"Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"32",400479,400479,768657,"Species","Amblyopsoides obtusa","O. Tattersall, 1955",226759,2,2,"Arthropoda","Mysida","Mysidae","Amblyopsoides","Amblyopsoides obtusa","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"33",400502,400502,400500,"Species","Amblyraja doellojuradoi","(Pozzi, 1935)",271500,35,3,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja doellojuradoi","Elasmobranchii",TRUE,"LC",NA,"Patagonian Shelf"
"34",400548,400548,400544,"Species","Ameira longipes","Boeck, 1865",115517,1,1,"Arthropoda","Harpacticoida","Ameiridae","Ameira","Ameira longipes",NA,NA,NA,NA,"Patagonian Shelf"
"35",400636,400636,844461,"Genus","Ammodiscus","Reuss, 1862",112290,2,1,"Foraminifera","Spirillinida","Ammodiscidae","Ammodiscus",NA,"Tubothalamea",NA,NA,NA,"Patagonian Shelf"
"36",400702,400702,769509,"Species","Ammothea longispina","Gordon, 1932",172922,1,1,"Arthropoda","Pantopoda","Ammotheidae","Ammothea","Ammothea longispina","Pycnogonida",NA,NA,NA,"Patagonian Shelf"
"37",400748,400748,768374,"Species","Amonardia normani","(Brady, 1872)",115889,1,1,"Arthropoda","Harpacticoida","Miraciidae","Amonardia","Amonardia normani",NA,NA,NA,NA,"Patagonian Shelf"
"38",400966,400966,400965,"Species","Amphiascopsis cinctus","(Claus, 1866)",115906,1,1,"Arthropoda","Harpacticoida","Miraciidae","Amphiascopsis","Amphiascopsis cinctus",NA,NA,NA,NA,"Patagonian Shelf"
"39",401018,401018,768210,"Species","Amphicoryna scalaris","(Batsch, 1791)",113780,4,1,"Foraminifera","Lagenida","Vaginulinidae","Amphicoryna","Amphicoryna scalaris","Foraminifera incertae sedis",NA,NA,NA,"Patagonian Shelf"
"40",401111,401111,401110,"Species","Amphilectus fucorum","(Esper, 1794)",150225,3,2,"Porifera","Poecilosclerida","Esperiopsidae","Amphilectus","Amphilectus fucorum","Demospongiae",NA,NA,NA,"Patagonian Shelf"
"41",401277,401277,695475,"Species","Amphioplus albidus","(Ljungman, 1867)",242749,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus","Amphioplus albidus","Ophiuroidea",NA,NA,NA,"Patagonian Shelf"
"42",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",125064,3,2,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea",NA,NA,NA,"Patagonian Shelf"
"43",401392,401392,401367,"Species","Amphiporus moseleyi","Hubrecht, 1887",148002,1,1,"Nemertea","Monostilifera","Amphiporidae","Amphiporus","Amphiporus moseleyi","Enopla",NA,NA,NA,"Patagonian Shelf"
"44",401527,401527,401526,"Species","Amphisbetia bispinosa","(Gray, 1843)",285385,2,2,"Cnidaria","Leptothecata","Sertulariidae","Amphisbetia","Amphisbetia bispinosa","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"45",401530,401530,401526,"Species","Amphisbetia minima","(Thompson, 1879)",285399,1,1,"Cnidaria","Leptothecata","Sertulariidae","Amphisbetia","Amphisbetia minima","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"46",401531,401531,401526,"Species","Amphisbetia operculata","(Linnaeus, 1758)",117874,5,3,"Cnidaria","Leptothecata","Sertulariidae","Amphisbetia","Amphisbetia operculata","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"47",401681,401681,401633,"Species","Amphiura eugeniae","Ljungman, 1867",173113,2,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura eugeniae","Ophiuroidea",NA,NA,NA,"Patagonian Shelf"
"48",403684,403684,771628,"Species","Antholoba achates","(Drayton in Dana, 1846)",287436,8,4,"Cnidaria","Actiniaria","Actinostolidae","Antholoba","Antholoba achates","Anthozoa",NA,NA,NA,"Patagonian Shelf"
"49",403837,403837,403836,"Species","Anticoma acuminata","(Eberth, 1863) Bastian, 1865",121767,13,2,"Nematoda","Enoplida","Anticomidae","Anticoma","Anticoma acuminata","Enoplea",NA,NA,NA,"Patagonian Shelf"
"50",404032,404032,749666,"Genus","Antomicron","Cobb, 1920",2400,1,1,"Nematoda","Plectida","Leptolaimidae","Antomicron",NA,"Chromadorea",NA,NA,NA,"Patagonian Shelf"
"51",404490,404490,756411,"Genus","Aplidium","Savigny, 1816",103471,6,1,"Chordata","Aplousobranchia","Polyclinidae","Aplidium",NA,"Ascidiacea",NA,NA,NA,"Patagonian Shelf"
"52",404499,404499,404490,"Species","Aplidium circumvolutum","(Sluiter, 1900)",249832,5,2,"Chordata","Aplousobranchia","Polyclinidae","Aplidium","Aplidium circumvolutum","Ascidiacea",NA,NA,NA,"Patagonian Shelf"
"53",404510,404510,404490,"Species","Aplidium fuegiense","(Cunningham, 1871)",173582,36,2,"Chordata","Aplousobranchia","Polyclinidae","Aplidium","Aplidium fuegiense","Ascidiacea",NA,NA,NA,"Patagonian Shelf"
"54",405193,405193,702712,"Subspecies","Arabella (Arabella) iricolor caerulea","(Schmarda, 1861)",335766,1,1,"Annelida","Eunicida","Oenonidae","Arabella","Arabella (Arabella) iricolor","Polychaeta",NA,NA,NA,"Patagonian Shelf"
"55",405282,405282,405277,"Species","Araeolaimus elegans","de Man, 1888",121383,23,1,"Nematoda","Araeolaimida","Diplopeltidae","Araeolaimus","Araeolaimus elegans","Chromadorea",NA,NA,NA,"Patagonian Shelf"
"56",405574,405574,602445,"Species","Architeuthis dux","Steenstrup, 1857",342218,2,1,"Mollusca","Oegopsida","Architeuthidae","Architeuthis","Architeuthis dux","Cephalopoda",TRUE,"LC",NA,"Patagonian Shelf"
"57",405674,405674,483600,"Genus","Arctocephalus","(Gray, 1872)",231390,13,1,"Chordata","Carnivora","Otariidae","Arctocephalus",NA,"Mammalia",NA,NA,NA,"Patagonian Shelf"
"58",405675,405675,405674,"Species","Arctocephalus australis","(Zimmermann, 1783)",231435,1,1,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus australis","Mammalia",TRUE,"LC",NA,"Patagonian Shelf"
"59",405677,405677,405674,"Species","Arctocephalus gazella","(Peters, 1875)",231404,220,1,"Chordata","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella","Mammalia",TRUE,"LC",NA,"Patagonian Shelf"
"60",406430,406430,406428,"Species","Artacama proboscidea","Malmgren, 1866",131482,1,1,"Annelida","Terebellida","Terebellidae","Artacama","Artacama proboscidea","Polychaeta",NA,NA,NA,"Patagonian Shelf"
"61",406470,406470,774934,"Species","Artemesia longinaris","Spence Bate, 1888",246225,1,1,"Arthropoda","Decapoda","Penaeidae","Artemesia","Artemesia longinaris","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"62",407001,407001,768211,"Species","Astacolus crepidulus","(Fichtel & Moll, 1798)",113781,2,1,"Foraminifera","Lagenida","Vaginulinidae","Astacolus","Astacolus crepidulus","Foraminifera incertae sedis",NA,NA,NA,"Patagonian Shelf"
"63",407639,407639,407637,"Species","Astroscopus sexspinosus","(Steindachner, 1876)",275975,1,1,"Chordata","Perciformes","Uranoscopidae","Astroscopus","Astroscopus sexspinosus","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"64",408004,408004,776208,"Species","Atlantoraja castelnaui","(Miranda Ribeiro, 1907)",279816,35,1,"Chordata","Rajiformes","Arhynchobatidae","Atlantoraja","Atlantoraja castelnaui","Elasmobranchii",TRUE,"EN",NA,"Patagonian Shelf"
"65",408007,408007,769575,"Genus","Atolla","Haeckel, 1880",135248,1,1,"Cnidaria","Coronatae","Atollidae","Atolla",NA,"Scyphozoa",NA,NA,NA,"Patagonian Shelf"
"66",408008,408008,408007,"Species","Atolla chuni","(Vanhöffen, 1902)",287146,1,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla chuni","Scyphozoa",NA,NA,NA,"Patagonian Shelf"
"67",408012,408012,408007,"Species","Atolla wyvillei","Haeckel, 1880",135282,1,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla wyvillei","Scyphozoa",NA,NA,NA,"Patagonian Shelf"
"68",408245,408245,408242,"Species","Augeneria tentaculata","Monro, 1930",130225,2,2,"Annelida","Eunicida","Lumbrineridae","Augeneria","Augeneria tentaculata","Polychaeta",NA,NA,NA,"Patagonian Shelf"
"69",408320,408320,474816,"Genus","Aulacomya","Mörch, 1853",224603,2,1,"Mollusca","Mytiloida","Mytilidae","Aulacomya",NA,"Bivalvia",NA,NA,NA,"Patagonian Shelf"
"70",408472,408472,604355,"Species","Aurelia aurita","(Linnaeus, 1758)",135306,1,1,"Cnidaria","Semaeostomeae","Ulmaridae","Aurelia","Aurelia aurita","Scyphozoa",NA,NA,NA,"Patagonian Shelf"
"71",408592,408592,408590,"Species","Austrocidaris spinulosa","Mortensen, 1910",160788,2,1,"Echinodermata","Cidaroida","Cidaridae","Austrocidaris","Austrocidaris spinulosa","Echinoidea",NA,NA,NA,"Patagonian Shelf"
"72",408625,408625,772431,"Species","Austrofilius furcatus","Hodgson, 1910",174985,1,1,"Arthropoda","Isopoda","Janiridae","Austrofilius","Austrofilius furcatus","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"73",408659,408659,776220,"Species","Austrolycus laticinctus","(Berg, 1895)",279844,37,5,"Chordata","Perciformes","Zoarcidae","Austrolycus","Austrolycus laticinctus","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"74",409257,409257,744019,"Genus","Balanophyllia","Wood, 1844",135108,3,1,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia",NA,"Anthozoa",NA,NA,NA,"Patagonian Shelf"
"75",409488,409488,773471,"Species","Ballia sertularioides","(Suhr) Papenfuss, 1940",325433,1,1,"Rhodophyta","Balliales","Balliaceae","Ballia","Ballia sertularioides","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"76",410147,410147,776227,"Species","Bassanago albescens","(Barnard, 1923)",313889,21,2,"Chordata","Anguilliformes","Congridae","Bassanago","Bassanago albescens","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"77",410290,410290,410289,"Species","Bathybiaster loripes","Sladen, 1889",172715,4,3,"Echinodermata","Paxillosida","Astropectinidae","Bathybiaster","Bathybiaster loripes","Asteroidea",NA,NA,NA,"Patagonian Shelf"
"78",410381,410381,739651,"Species","Bathydraco marri","Norman, 1938",234816,1,1,"Chordata","Perciformes","Bathydraconidae","Bathydraco","Bathydraco marri","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"79",410504,410504,739676,"Species","Bathylaimus australis","Cobb, 1894",122236,5,2,"Nematoda","Enoplida","Tripyloididae","Bathylaimus","Bathylaimus australis","Enoplea",NA,NA,NA,"Patagonian Shelf"
"80",410764,410764,739716,"Species","Bathyraja albomaculata","(Norman, 1937)",271505,84,4,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja albomaculata","Elasmobranchii",NA,NA,NA,"Patagonian Shelf"
"81",410766,410766,739716,"Species","Bathyraja brachyurops","(Fowler, 1910)",271509,123,5,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja brachyurops","Elasmobranchii",TRUE,"LC",NA,"Patagonian Shelf"
"82",410771,410771,739716,"Species","Bathyraja griseocauda","(Norman, 1937)",234586,43,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja griseocauda","Elasmobranchii",TRUE,"EN",NA,"Patagonian Shelf"
"83",410781,410781,739716,"Species","Bathyraja macloviana","(Norman, 1937)",271519,58,3,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja macloviana","Elasmobranchii",NA,NA,NA,"Patagonian Shelf"
"84",410783,410783,739716,"Species","Bathyraja magellanica","(Philippi, 1902)",271521,48,5,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja magellanica","Elasmobranchii",NA,NA,NA,"Patagonian Shelf"
"85",410789,410789,739716,"Species","Bathyraja multispinis","(Norman, 1937)",271525,13,1,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja multispinis","Elasmobranchii",NA,NA,NA,"Patagonian Shelf"
"86",410798,410798,739716,"Species","Bathyraja scaphiops","(Norman, 1937)",271531,22,4,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja scaphiops","Elasmobranchii",TRUE,"NT",NA,"Patagonian Shelf"
"87",410970,410970,767970,"Genus","Beania","Johnston, 1840",110822,2,2,"Bryozoa","Cheilostomatida","Beaniidae","Beania",NA,"Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"88",410981,410981,410970,"Species","Beania magellanica","(Busk, 1852)",111071,13,5,"Bryozoa","Cheilostomatida","Beaniidae","Beania","Beania magellanica","Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"89",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,2,2,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea",NA,NA,NA,"Patagonian Shelf"
"90",411582,411582,768089,"Species","Bicrisia biciliata","(MacGillivray, 1869)",173958,4,2,"Bryozoa","Cyclostomatida","Crisiidae","Bicrisia","Bicrisia biciliata","Stenolaemata",NA,NA,NA,"Patagonian Shelf"
"91",411966,411966,411963,"Species","Blidingia minima","(Nägeli ex Kützing) Kylin, 1947",145950,1,1,"Chlorophyta","Ulvales","Kornmanniaceae","Blidingia","Blidingia minima","Ulvophyceae",NA,NA,NA,"Patagonian Shelf"
"92",412162,412162,606664,"Species","Bolivina compacta","Sidebottom, 1905",112970,1,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina compacta","Globothalamea",NA,NA,NA,"Patagonian Shelf"
"93",412172,412172,606664,"Species","Bolivina pseudoplicata","Heron-Allen & Earland, 1930",112982,6,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina pseudoplicata","Globothalamea",NA,NA,NA,"Patagonian Shelf"
"94",412186,412186,606664,"Species","Bolivina variabilis","(Williamson, 1858)",112998,6,1,"Foraminifera","Rotaliida","Bolivinitidae","Bolivina","Bolivina variabilis","Globothalamea",NA,NA,NA,"Patagonian Shelf"
"95",412225,412225,739994,"Species","Bolocera kerguelensis","Studer, 1879",283381,35,4,"Cnidaria","Actiniaria","Actiniidae","Bolocera","Bolocera kerguelensis","Anthozoa",NA,NA,NA,"Patagonian Shelf"
"96",412234,412234,739994,"Species","Bolocera tuediae","(Johnston, 1832)",100817,2,2,"Cnidaria","Actiniaria","Actiniidae","Bolocera","Bolocera tuediae","Anthozoa",NA,NA,NA,"Patagonian Shelf"
"97",412294,412294,412290,"Species","Bonnemaisonia hamifera","Hariot, 1891",144442,1,1,"Rhodophyta","Bonnemaisoniales","Bonnemaisoniaceae","Bonnemaisonia","Bonnemaisonia hamifera","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"98",412379,412379,696016,"Species","Boreomysis microps","G. O. Sars, 1883",119968,1,1,"Arthropoda","Mysida","Mysidae","Boreomysis","Boreomysis microps","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"99",412458,412458,412452,"Species","Bossiella orbigniana","(Decaisne) P.C.Silva, 1957",372744,1,1,"Rhodophyta","Corallinales","Corallinaceae","Bossiella","Bossiella orbigniana","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"100",412472,412472,581520,"Species","Bostrychia intricata","(Bory de Saint-Vincent) Montagne, 1852",371757,1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Bostrychia","Bostrychia intricata","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"101",412475,412475,581520,"Species","Bostrychia scorpioides","(Hudson) Montagne, 1842",144791,1,1,"Rhodophyta","Ceramiales","Rhodomelaceae","Bostrychia","Bostrychia scorpioides","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"102",412659,412659,412653,"Species","Bougainvillia macloviana","Lesson, 1830",117324,1,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Bougainvillia macloviana","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"103",412783,412783,412781,"Species","Brachioteuthis picta","Chun, 1910",341795,2,1,"Mollusca","Oegopsida","Brachioteuthidae","Brachioteuthis","Brachioteuthis picta","Cephalopoda",TRUE,"LC",NA,"Patagonian Shelf"
"104",412903,412903,412901,"Species","Brachyscelus crusculum","Bate, 1861",103241,1,1,"Arthropoda","Amphipoda","Brachyscelidae","Brachyscelus","Brachyscelus crusculum","Malacostraca",NA,NA,NA,"Patagonian Shelf"
"105",412984,412984,412982,"Species","Brama brama","(Bonnaterre, 1788)",126783,27,3,"Chordata","Perciformes","Bramidae","Brama","Brama brama","Actinopteri",NA,NA,NA,"Patagonian Shelf"
"106",413273,413273,1011682,"Genus","Brookula","Iredale, 1912",196946,1,1,"Mollusca",NA,"[unassigned] Seguenzioidea","Brookula",NA,"Gastropoda",NA,NA,NA,"Patagonian Shelf"
"107",413501,413501,771754,"Species","Bubulcus ibis","(Linnaeus, 1758)",159742,1,1,"Chordata","Ciconiiformes","Ardeidae","Bubulcus","Bubulcus ibis","Aves",TRUE,"LC",TRUE,"Patagonian Shelf"
"108",413665,413665,756379,"Genus","Bulbus","T. Brown, 1839",138237,1,1,"Mollusca","Littorinimorpha","Naticidae","Bulbus",NA,"Gastropoda",NA,NA,NA,"Patagonian Shelf"
"109",414044,414044,414041,"Species","Caberea darwinii","Busk, 1884",173077,22,4,"Bryozoa","Cheilostomatida","Candidae","Caberea","Caberea darwinii","Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"110",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,2,1,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,NA,"Patagonian Shelf"
"111",414480,414480,414462,"Species","Calanus simillimus","Giesbrecht, 1902",342436,2,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus simillimus",NA,NA,NA,NA,"Patagonian Shelf"
"112",415237,415237,779023,"Genus","Callochiton","Gray, 1847",138085,3,1,"Mollusca","Chitonida","Callochitonidae","Callochiton",NA,"Polyplacophora",NA,NA,NA,"Patagonian Shelf"
"113",415307,415307,415293,"Species","Callophyllis variegata","(Bory de Saint-Vincent) Kützing, 1843",162919,1,1,"Rhodophyta","Gigartinales","Kallymeniaceae","Callophyllis","Callophyllis variegata","Florideophyceae",NA,NA,NA,"Patagonian Shelf"
"114",415311,415311,415324,"Genus","Callopora","Gray, 1848",110851,2,2,"Bryozoa","Cheilostomatida","Calloporidae","Callopora",NA,"Gymnolaemata",NA,NA,NA,"Patagonian Shelf"
"115",415330,415330,415329,"Species","Callorhinchus callorynchus","(Linnaeus, 1758)",278468,78,6,"Chordata","Chimaeriformes","Callorhinchidae","Callorhinchus","Callorhinchus callorynchus","Holocephali",TRUE,"LC",NA,"Patagonian Shelf"
"116",415382,415382,769379,"Genus","Callyspongia","Duchassaing & Michelotti, 1864",131825,5,2,"Porifera","Haplosclerida","Callyspongiidae","Callyspongia",NA,"Demospongiae",NA,NA,NA,"Patagonian Shelf"
"117",415663,415663,415677,"Genus","Calyptraea","Lamarck, 1799",137721,1,1,"Mollusca","Littorinimorpha","Calyptraeidae","Calyptraea",NA,"Gastropoda",NA,NA,NA,"Patagonian Shelf"
"118",415677,415677,779100,"Family","Calyptraeidae","Lamarck, 1809",141,1,1,"Mollusca","Littorinimorpha","Calyptraeidae",NA,NA,"Gastropoda",NA,NA,NA,"Patagonian Shelf"
"119",415684,415684,415681,"Species","Calyptronema keiense","Wieser, 1953",228142,15,1,"Nematoda","Enoplida","Enchelidiidae","Calyptronema","Calyptronema keiense","Enoplea",NA,NA,NA,"Patagonian Shelf"
"120",415689,415689,415681,"Species","Calyptronema retrocellatum","(Wieser, 1953)",228137,8,1,"Nematoda","Enoplida","Enchelidiidae","Calyptronema","Calyptronema retrocellatum","Enoplea",NA,NA,NA,"Patagonian Shelf"
"121",415742,415742,415775,"Genus","Campanularia","Lamarck, 1816",117029,1,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia",NA,"Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"122",415774,415774,415742,"Species","Campanularia volubilis","(Linnaeus, 1758)",117365,1,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia volubilis","Hydrozoa",NA,NA,NA,"Patagonian Shelf"
"123",416042,416042,416082,"Genus","Cancellaria","Lamarck, 1799",137726,3,1,"Mollusca","Neogastropoda","Cancellariidae","Cancellaria",NA,"Gastropoda",NA,NA,NA,"Patagonian Shelf"
