"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","ecoregion"
"123",469132,469132,643093,"Species","Melamphaes janae","Ebeling, 1962",274929,1,1,"Chordata","Stephanoberyciformes","Melamphaidae","Melamphaes","Melamphaes janae","Actinopteri",NA,NA,NA,"Cocos Islands"
"124",469333,469333,776701,"Species","Melanorhinus cyanellus","(Meek & Hildebrand, 1923)",281545,3,2,"Chordata","Atheriniformes","Atherinopsidae","Melanorhinus","Melanorhinus cyanellus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"125",469907,469907,469906,"Subspecies","Merluccius gayi gayi","(Guichenot, 1848)",272453,1,1,"Chordata","Gadiformes","Merlucciidae","Merluccius","Merluccius gayi","Actinopteri",NA,NA,NA,"Cocos Islands"
"126",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,9,6,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon",NA,"Mammalia",NA,NA,NA,"Cocos Islands"
"127",470126,470126,470123,"Species","Mesoplodon densirostris","(de Blainville, 1817)",137122,1,1,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon densirostris","Mammalia",TRUE,"DD",NA,"Cocos Islands"
"128",470196,470196,470183,"Species","Mesothuria multipes","Ludwig, 1894",149900,1,1,"Echinodermata","Aspidochirotida","Synallactidae","Mesothuria","Mesothuria multipes","Holothuroidea",TRUE,"LC",NA,"Cocos Islands"
"129",472205,472205,698762,"Species","Mobula japanica","(Müller & Henle, 1841)",217432,1,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula japanica","Elasmobranchii",TRUE,"NT",NA,"Cocos Islands"
"130",472208,472208,698762,"Species","Mobula tarapacana","(Philippi, 1892)",105859,1,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula tarapacana","Elasmobranchii",TRUE,"DD",NA,"Cocos Islands"
"131",472375,472375,645312,"Species","Mola mola","(Linnaeus, 1758)",127405,1,1,"Chordata","Tetraodontiformes","Molidae","Mola","Mola mola","Actinopteri",NA,NA,NA,"Cocos Islands"
"132",474267,474267,698879,"Species","Mycteroperca olfax","(Jenyns, 1840)",273881,4,2,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca olfax","Actinopteri",TRUE,"VU",NA,"Cocos Islands"
"133",474284,474284,474278,"Species","Myctophum aurolaternatum","Garman, 1899",217715,4,2,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum aurolaternatum","Actinopteri",NA,NA,NA,"Cocos Islands"
"134",474308,474308,474278,"Species","Myctophum nitidulum","Garman, 1899",126626,1,1,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum nitidulum","Actinopteri",NA,NA,NA,"Cocos Islands"
"135",474515,474515,474512,"Species","Myrichthys aspetocheiros","McCosker & Rosenblatt, 1993",275483,1,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys aspetocheiros","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"136",474708,474708,489355,"Order","Mysida","Boas, 1883",149668,4,1,"Arthropoda","Mysida",NA,NA,NA,"Malacostraca",NA,NA,NA,"Cocos Islands"
"137",475287,475287,752580,"Species","Naso annulatus","(Quoy & Gaimard, 1825)",219673,1,1,"Chordata","Perciformes","Acanthuridae","Naso","Naso annulatus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"138",475295,475295,752580,"Species","Naso hexacanthus","(Bleeker, 1855)",219667,1,1,"Chordata","Perciformes","Acanthuridae","Naso","Naso hexacanthus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"139",475833,475833,475832,"Species","Naucrates ductor","(Linnaeus, 1758)",126811,5,1,"Chordata","Perciformes","Carangidae","Naucrates","Naucrates ductor","Actinopteri",NA,NA,NA,"Cocos Islands"
"140",476075,476075,647975,"Species","Nealotus tripes","Johnson, 1865",126864,4,1,"Chordata","Perciformes","Gempylidae","Nealotus","Nealotus tripes","Actinopteri",NA,NA,NA,"Cocos Islands"
"141",476414,476414,476408,"Species","Nematocarcinus ensifer","(Smith, 1882)",107573,2,1,"Arthropoda","Decapoda","Nematocarcinidae","Nematocarcinus","Nematocarcinus ensifer","Malacostraca",NA,NA,NA,"Cocos Islands"
"142",476743,476743,476740,"Species","Neocalanus gracilis","(Dana, 1852)",104471,1,1,"Arthropoda","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis",NA,NA,NA,NA,"Cocos Islands"
"143",477135,477135,685502,"Species","Neolithodes diomedeae","(Benedict, 1895)",378126,1,1,"Arthropoda","Decapoda","Lithodidae","Neolithodes","Neolithodes diomedeae","Malacostraca",NA,NA,NA,"Cocos Islands"
"144",479384,479384,773193,"Species","Novaculichthys taeniourus","(Lacepède, 1801)",219035,3,2,"Chordata","Perciformes","Labridae","Novaculichthys","Novaculichthys taeniourus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"145",480220,480220,767641,"Species","Odontaspis ferox","(Risso, 1810)",105844,2,1,"Chordata","Lamniformes","Odontaspididae","Odontaspis","Odontaspis ferox","Elasmobranchii",TRUE,"VU",NA,"Cocos Islands"
"146",480371,480371,753588,"Species","Odontoscion eurymesops","(Heller & Snodgrass, 1903)",281838,2,1,"Chordata","Perciformes","Sciaenidae","Odontoscion","Odontoscion eurymesops","Actinopteri",TRUE,"VU",NA,"Cocos Islands"
"147",480592,480592,699148,"Species","Ogcocephalus darwini","Hubbs, 1958",275906,3,1,"Chordata","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus darwini","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"148",480598,480598,699148,"Species","Ogcocephalus porrectus","Garman, 1899",275911,16,3,"Chordata","Lophiiformes","Ogcocephalidae","Ogcocephalus","Ogcocephalus porrectus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"149",481239,481239,651206,"Species","Oneirodes eschrichtii","Lütken, 1871",126572,2,1,"Chordata","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes eschrichtii","Actinopteri",NA,NA,NA,"Cocos Islands"
"150",481748,481748,699282,"Species","Ophichthus triserialis","(Kaup, 1856)",271987,5,2,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus triserialis","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"151",481962,481962,651594,"Species","Ophiocten hastatum","Lyman, 1878",124854,3,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiocten","Ophiocten hastatum","Ophiuroidea",NA,NA,NA,"Cocos Islands"
"152",482143,482143,699337,"Species","Ophiomusium glabrum","Lütken & Mortensen, 1899",243819,3,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomusium","Ophiomusium glabrum","Ophiuroidea",NA,NA,NA,"Cocos Islands"
"153",482149,482149,699337,"Species","Ophiomusium lymani","Wyville-Thomson, 1873",124895,3,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomusium","Ophiomusium lymani","Ophiuroidea",NA,NA,NA,"Cocos Islands"
"154",482733,482733,482705,"Species","Opistognathus panamaensis","Allen & Robertson, 1991",276469,3,2,"Chordata","Perciformes","Opistognathidae","Opistognathus","Opistognathus panamaensis","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"155",483005,483005,769780,"Species","Orcinus orca","(Linnaeus, 1758)",137102,3,2,"Chordata","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","Mammalia",TRUE,"DD",NA,"Cocos Islands"
"156",483545,483545,1031207,"Class","Ostracoda","Latreille, 1802",1078,4,1,"Arthropoda",NA,NA,NA,NA,"Ostracoda",NA,NA,NA,"Cocos Islands"
"157",483657,483657,771457,"Genus","Otophidium","Gill, 1885",158770,1,1,"Chordata","Ophidiiformes","Ophidiidae","Otophidium",NA,"Actinopteri",NA,NA,NA,"Cocos Islands"
"158",483660,483660,483657,"Species","Otophidium indefatigabile","Jordan & Bollman, 1890",275633,8,2,"Chordata","Ophidiiformes","Ophidiidae","Otophidium","Otophidium indefatigabile","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"159",485165,485165,485148,"Species","Panulirus penicillatus","(Olivier, 1791)",210358,1,1,"Arthropoda","Decapoda","Palinuridae","Panulirus","Panulirus penicillatus","Malacostraca",TRUE,"LC",NA,"Cocos Islands"
"160",485588,485588,485587,"Species","Paraconger californiensis","Kanazawa, 1961",271789,1,1,"Chordata","Anguilliformes","Congridae","Paraconger","Paraconger californiensis","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"161",485592,485592,485587,"Species","Paraconger ophichthys","(Garman, 1899)",271792,2,2,"Chordata","Anguilliformes","Congridae","Paraconger","Paraconger ophichthys","Actinopteri",NA,NA,NA,"Cocos Islands"
"162",486238,486238,776832,"Species","Paraletharchus pacificus","(Osburn & Nichols, 1916)",282062,4,1,"Chordata","Anguilliformes","Ophichthidae","Paraletharchus","Paraletharchus pacificus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"163",486920,486920,486913,"Species","Parapagurus foraminosus","Lemaitre, 1999",368058,5,1,"Arthropoda","Decapoda","Parapaguridae","Parapagurus","Parapagurus foraminosus","Malacostraca",NA,NA,NA,"Cocos Islands"
"164",488828,488828,767802,"Species","Pelagopenaeus balboae","(Faxon, 1893)",107110,1,1,"Arthropoda","Decapoda","Penaeidae","Pelagopenaeus","Pelagopenaeus balboae","Malacostraca",NA,NA,NA,"Cocos Islands"
"165",489022,489022,858709,"Superfamily","Penaeoidea","Rafinesque, 1815",106683,1,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,NA,"Cocos Islands"
"166",489338,489338,769781,"Species","Peponocephala electra","(Gray, 1846)",137103,2,2,"Chordata","Cetartiodactyla","Delphinidae","Peponocephala","Peponocephala electra","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"167",489953,489953,755355,"Genus","Peristedion","Lacepède, 1801",126165,2,1,"Chordata","Scorpaeniformes","Peristediidae","Peristedion",NA,"Actinopteri",NA,NA,NA,"Cocos Islands"
"168",491789,491789,771514,"Family","Phronimidae","Dana, 1852",101420,4,1,"Arthropoda","Amphipoda","Phronimidae",NA,NA,"Malacostraca",NA,NA,NA,"Cocos Islands"
"169",492276,492276,769786,"Species","Physeter macrocephalus","Linnaeus, 1758",137119,67,11,"Chordata","Cetartiodactyla","Physeteridae","Physeter","Physeter macrocephalus","Mammalia",TRUE,"VU",NA,"Cocos Islands"
"170",493373,493373,699822,"Subspecies","Platybelone argalus pterura","(Osburn & Nichols, 1916)",293713,2,1,"Chordata","Beloniformes","Belonidae","Platybelone","Platybelone argalus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"171",493859,493859,773513,"Species","Plectrypops lima","(Valenciennes, 1831)",217937,5,3,"Chordata","Beryciformes","Holocentridae","Plectrypops","Plectrypops lima","Actinopteri",NA,NA,NA,"Cocos Islands"
"172",496317,496317,758844,"Genus","Pontinus","Poey, 1860",126170,1,1,"Chordata","Scorpaeniformes","Scorpaenidae","Pontinus",NA,"Actinopteri",NA,NA,NA,"Cocos Islands"
"173",496337,496337,496317,"Species","Pontinus strigatus","Heller & Snodgrass, 1903",274694,2,1,"Chordata","Scorpaeniformes","Scorpaenidae","Pontinus","Pontinus strigatus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"174",496579,496579,496577,"Species","Porcellanaster ceruleus","Wyville Thomson, 1877",123935,2,1,"Echinodermata","Paxillosida","Porcellanasteridae","Porcellanaster","Porcellanaster ceruleus","Asteroidea",NA,NA,NA,"Cocos Islands"
"175",496861,496861,496855,"Species","Poromitra megalops","(Lütken, 1878)",127274,1,1,"Chordata","Stephanoberyciformes","Melamphaidae","Poromitra","Poromitra megalops","Actinopteri",NA,NA,NA,"Cocos Islands"
"176",497789,497789,497784,"Species","Proboscidactyla ornata","(McCrady, 1859)",117835,2,2,"Cnidaria","Anthoathecata","Proboscidactylidae","Proboscidactyla","Proboscidactyla ornata","Hydrozoa",NA,NA,NA,"Cocos Islands"
"177",498035,498035,498028,"Species","Prognichthys tringa","Breder, 1928",277927,3,1,"Chordata","Beloniformes","Exocoetidae","Prognichthys","Prognichthys tringa","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"178",498128,498128,776929,"Species","Pronotogrammus multifasciatus","Gill, 1863",282366,10,2,"Chordata","Perciformes","Serranidae","Pronotogrammus","Pronotogrammus multifasciatus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"179",499055,499055,661972,"Species","Psenes sio","Haedrich, 1970",273682,1,1,"Chordata","Perciformes","Nomeidae","Psenes","Psenes sio","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"180",500334,500334,769782,"Species","Pseudorca crassidens","(Owen, 1846)",137104,1,1,"Chordata","Cetartiodactyla","Delphinidae","Pseudorca","Pseudorca crassidens","Mammalia",TRUE,"DD",NA,"Cocos Islands"
"181",500494,500494,572080,"Species","Pseudostichopus mollis","Théel, 1886",152565,1,1,"Echinodermata","Aspidochirotida","Synallactidae","Pseudostichopus","Pseudostichopus mollis","Holothuroidea",TRUE,"DD",NA,"Cocos Islands"
"182",501131,501131,771649,"Species","Pteroplatytrygon violacea","(Bonaparte, 1832)",158540,3,2,"Chordata","Myliobatiformes","Dasyatidae","Pteroplatytrygon","Pteroplatytrygon violacea","Elasmobranchii",TRUE,"LC",NA,"Cocos Islands"
"183",502738,502738,769080,"Species","Ranzania laevis","(Pennant, 1776)",127406,1,1,"Chordata","Tetraodontiformes","Molidae","Ranzania","Ranzania laevis","Actinopteri",NA,NA,NA,"Cocos Islands"
"184",503046,503046,503045,"Species","Remora albescens","(Temminck & Schlegel, 1850)",302877,2,1,"Chordata","Perciformes","Echeneidae","Remora","Remora albescens","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"185",503047,503047,503045,"Species","Remora australis","(Bennett, 1840)",126850,2,1,"Chordata","Perciformes","Echeneidae","Remora","Remora australis","Actinopteri",NA,NA,NA,"Cocos Islands"
"186",503048,503048,503045,"Species","Remora brachyptera","(Lowe, 1839)",126851,3,2,"Chordata","Perciformes","Echeneidae","Remora","Remora brachyptera","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"187",506006,506006,506000,"Species","Sarda orientalis","(Temminck & Schlegel, 1844)",219713,1,1,"Chordata","Perciformes","Scombridae","Sarda","Sarda orientalis","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"188",506919,506919,700357,"Species","Scarus compressus","(Osburn & Nichols, 1916)",276043,1,1,"Chordata","Perciformes","Scaridae","Scarus","Scarus compressus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"189",507084,507084,771156,"Genus","Schindleria","Giltay, 1934",270820,1,1,"Chordata","Perciformes","Schindleriidae","Schindleria",NA,"Actinopteri",NA,NA,NA,"Cocos Islands"
"190",509503,509503,759106,"Species","Serranus aequidens","Gilbert, 1890",273888,9,2,"Chordata","Perciformes","Serranidae","Serranus","Serranus aequidens","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"191",509905,509905,759199,"Species","Sicydium cocoensis","(Heller & Snodgrass, 1903)",282775,4,1,"Chordata","Perciformes","Gobiidae","Sicydium","Sicydium cocoensis","Actinopteri",NA,NA,NA,"Cocos Islands"
"192",510729,510729,764111,"Order","Siphonophorae","Eschscholtz, 1829",1371,4,1,"Cnidaria","Siphonophorae",NA,NA,NA,"Hydrozoa",NA,NA,NA,"Cocos Islands"
"193",512011,512011,512010,"Species","Sphoeroides angusticeps","(Jenyns, 1842)",275271,1,1,"Chordata","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides angusticeps","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"194",512103,512103,669623,"Species","Sphyrna lewini","(Griffith & Smith, 1834)",105816,1,1,"Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna lewini","Elasmobranchii",TRUE,"EN",NA,"Cocos Islands"
"195",512105,512105,669623,"Species","Sphyrna mokarran","(Rüppell, 1837)",105817,1,1,"Chordata","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna mokarran","Elasmobranchii",TRUE,"EN",NA,"Cocos Islands"
"196",513378,513378,513377,"Species","Stenella attenuata","(Gray, 1846)",137105,27,15,"Chordata","Cetartiodactyla","Delphinidae","Stenella","Stenella attenuata","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"197",513381,513381,513377,"Species","Stenella coeruleoalba","(Meyen, 1833)",137107,98,18,"Chordata","Cetartiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"198",513384,513384,513377,"Species","Stenella longirostris","(Gray, 1828)",137109,7,6,"Chordata","Cetartiodactyla","Delphinidae","Stenella","Stenella longirostris","Mammalia",TRUE,"DD",NA,"Cocos Islands"
"199",513386,513386,513384,"Subspecies","Stenella longirostris orientalis","Perrin, 1990",368867,11,8,"Chordata","Cetartiodactyla","Delphinidae","Stenella","Stenella longirostris","Mammalia",TRUE,"VU",NA,"Cocos Islands"
"200",513440,513440,769783,"Species","Steno bredanensis","(G. Cuvier in Lesson, 1828)",137110,12,9,"Chordata","Cetartiodactyla","Delphinidae","Steno","Steno bredanensis","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"201",514753,514753,771720,"Species","Strongylura exilis","(Girard, 1854)",275978,2,1,"Chordata","Beloniformes","Belonidae","Strongylura","Strongylura exilis","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"202",515543,515543,760556,"Species","Symbolophorus evermanni","(Gilbert, 1905)",217718,3,2,"Chordata","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus evermanni","Actinopteri",NA,NA,NA,"Cocos Islands"
"203",515613,515613,760563,"Species","Symphurus atramentatus","Jordan & Bollman, 1890",274233,3,1,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atramentatus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"204",516034,516034,760646,"Species","Synchiropus atrilabiatus","(Garman, 1899)",273238,9,2,"Chordata","Perciformes","Callionymidae","Synchiropus","Synchiropus atrilabiatus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"205",516632,516632,516627,"Species","Taeniura meyeni","Müller & Henle, 1841",217421,4,2,"Chordata","Myliobatiformes","Dasyatidae","Taeniura","Taeniura meyeni","Elasmobranchii",NA,NA,NA,"Cocos Islands"
"206",516899,516899,516895,"Species","Taractes rubescens","(Jordan & Evermann, 1887)",126787,1,1,"Chordata","Perciformes","Bramidae","Taractes","Taractes rubescens","Actinopteri",NA,NA,NA,"Cocos Islands"
"207",518190,518190,518188,"Species","Tetrapturus angustirostris","Tanaka, 1915",219734,1,1,"Chordata","Perciformes","Istiophoridae","Tetrapturus","Tetrapturus angustirostris","Actinopteri",TRUE,"DD",NA,"Cocos Islands"
"208",518711,518711,761239,"Species","Thalassoma purpureum","(Forsskål, 1775)",212213,1,1,"Chordata","Perciformes","Labridae","Thalassoma","Thalassoma purpureum","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"209",518944,518944,699389,"Order","Thecosomata","Blainville, 1824",13703,4,1,"Mollusca","Thecosomata",NA,NA,NA,"Gastropoda",NA,NA,NA,"Cocos Islands"
"210",519487,519487,519480,"Species","Thunnus obesus","(Lowe, 1839)",127028,2,1,"Chordata","Perciformes","Scombridae","Thunnus","Thunnus obesus","Actinopteri",TRUE,"VU",NA,"Cocos Islands"
"211",520133,520133,761650,"Species","Tomicodon petersii","(Garman, 1875)",282998,3,1,"Chordata","Gobiesociformes","Gobiesocidae","Tomicodon","Tomicodon petersii","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"212",520516,520516,520492,"Species","Trachinotus stilbe","(Jordan & McGregor, 1898)",273298,2,2,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus stilbe","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"213",520926,520926,773085,"Species","Triaenodon obesus","(Rüppell, 1837)",214557,4,2,"Chordata","Carcharhiniformes","Carcharhinidae","Triaenodon","Triaenodon obesus","Elasmobranchii",TRUE,"NT",NA,"Cocos Islands"
"214",521714,521714,773797,"Species","Triphoturus mexicanus","(Gilbert, 1890)",278566,1,1,"Chordata","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus","Actinopteri",NA,NA,NA,"Cocos Islands"
"215",523097,523097,523093,"Species","Tursiops truncatus","(Montagu, 1821)",137111,42,13,"Chordata","Cetartiodactyla","Delphinidae","Tursiops","Tursiops truncatus","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"216",523194,523194,523192,"Subspecies","Tylosurus crocodilus fodiator","Jordan & Gilbert, 1882",293757,1,1,"Chordata","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"217",523200,523200,701253,"Species","Tylosurus pacificus","(Steindachner, 1876)",272147,2,1,"Chordata","Beloniformes","Belonidae","Tylosurus","Tylosurus pacificus","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"218",523639,523639,1014833,"Genus","Umbellosphaera","Paasche, 1955",235937,1,1,"Haptophyta",NA,"Umbellosphaeraceae","Umbellosphaera",NA,"Haptophyta incertae sedis",NA,NA,NA,"Cocos Islands"
"219",523657,523657,835925,"Genus","Umbilicosphaera","Lohmann, 1902",235857,3,1,"Haptophyta","Coccolithales","Calcidiscaceae","Umbilicosphaera",NA,"Prymnesiophyceae",NA,NA,NA,"Cocos Islands"
"220",523700,523700,523690,"Species","Umbrina galapagorum","Steindachner, 1878",273798,1,1,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina galapagorum","Actinopteri",TRUE,"VU",NA,"Cocos Islands"
"221",523712,523712,523690,"Species","Umbrina xanti","Gill, 1862",273805,8,2,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina xanti","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"222",524089,524089,762558,"Species","Uropterygius macrocephalus","(Bleeker, 1864)",212037,7,2,"Chordata","Anguilliformes","Muraenidae","Uropterygius","Uropterygius macrocephalus","Actinopteri",NA,NA,NA,"Cocos Islands"
"223",524581,524581,524578,"Species","Velella velella","(Linnaeus, 1758)",117832,1,1,"Cnidaria","Anthoathecata","Porpitidae","Velella","Velella velella","Hydrozoa",NA,NA,NA,"Cocos Islands"
"224",524610,524610,677381,"Species","Venefica tentaculata","Garman, 1899",271922,2,2,"Chordata","Anguilliformes","Nettastomatidae","Venefica","Venefica tentaculata","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"225",525735,525735,525733,"Species","Xanthichthys caeruleolineatus","Randall, Matsuura & Zama, 1978",219898,1,1,"Chordata","Tetraodontiformes","Balistidae","Xanthichthys","Xanthichthys caeruleolineatus","Actinopteri",NA,NA,NA,"Cocos Islands"
"226",526150,526150,526149,"Species","Xiphias gladius","Linnaeus, 1758",127094,1,1,"Chordata","Perciformes","Xiphiidae","Xiphias","Xiphias gladius","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"227",526460,526460,773210,"Species","Zanclus cornutus","(Linnaeus, 1758)",220083,5,2,"Chordata","Perciformes","Zanclidae","Zanclus","Zanclus cornutus","Actinopteri",NA,NA,NA,"Cocos Islands"
"228",526696,526696,763193,"Genus","Ziphius","Cuvier, 1823",137035,7,6,"Chordata","Cetartiodactyla","Ziphiidae","Ziphius",NA,"Mammalia",NA,NA,NA,"Cocos Islands"
"229",526697,526697,526696,"Species","Ziphius cavirostris","Cuvier, 1823",137127,8,6,"Chordata","Cetartiodactyla","Ziphiidae","Ziphius","Ziphius cavirostris","Mammalia",TRUE,"LC",NA,"Cocos Islands"
"230",527933,527933,774797,"Species","Holothuria (Lessonothuria) pardalis","Selenka, 1867",210893,1,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Lessonothuria) pardalis","Holothuroidea",NA,NA,NA,"Cocos Islands"
"231",527934,527934,774798,"Species","Holothuria (Mertensiothuria) leucospilota","(Brandt, 1835)",210881,1,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Mertensiothuria) leucospilota","Holothuroidea",NA,NA,NA,"Cocos Islands"
"232",532524,532524,398391,"Species","Aega maxima","Hansen, 1897",256424,1,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega maxima","Malacostraca",NA,NA,NA,"Cocos Islands"
"233",533209,533209,401229,"Species","Amphiophiura abcisa","(Lütken & Mortensen, 1899)",242694,1,1,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura","Amphiophiura abcisa","Ophiuroidea",NA,NA,NA,"Cocos Islands"
"234",533629,533629,403192,"Species","Anomocora carinata","Cairns, 1991",286715,8,3,"Cnidaria","Scleractinia","Caryophylliidae","Anomocora","Anomocora carinata","Anthozoa",NA,NA,NA,"Cocos Islands"
"235",534202,534202,738774,"Species","Arcos decoris","Briggs, 1969",279681,1,1,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Arcos decoris","Actinopteri",TRUE,"LC",NA,"Cocos Islands"
"236",534868,534868,778613,"Species","Astrolirus panamensis","(Ludwig, 1905)",368510,2,2,"Echinodermata","Brisingida","Brisingidae","Astrolirus","Astrolirus panamensis","Asteroidea",NA,NA,NA,"Cocos Islands"
"237",534887,534887,695787,"Species","Astropecten benthophilus","Ludwig, 1905",292854,1,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten benthophilus","Asteroidea",NA,NA,NA,"Cocos Islands"
"238",534917,534917,695787,"Species","Astropecten sulcatus","Ludwig, 1905",345426,1,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten sulcatus","Asteroidea",NA,NA,NA,"Cocos Islands"
"239",535127,535127,408771,"Subspecies","Auxis thazard brachydorax","Collette & Aadland, 1996",293553,1,1,"Chordata","Perciformes","Scombridae","Auxis","Auxis thazard","Actinopteri",NA,NA,NA,"Cocos Islands"
"240",535587,535587,411265,"Species","Benthesicymus tanneri","Faxon, 1893",377425,5,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus tanneri","Malacostraca",NA,NA,NA,"Cocos Islands"
"241",538365,538365,425341,"Species","Colossendeis subminuta","Schimkewitsch, 1893",240325,1,1,"Arthropoda","Pantopoda","Colossendeidae","Colossendeis","Colossendeis subminuta","Pycnogonida",NA,NA,NA,"Cocos Islands"
"242",539120,539120,696864,"Species","Cunina globosa","Eschscholtz, 1829",117495,1,1,"Cnidaria","Narcomedusae","Cuninidae","Cunina","Cunina globosa","Hydrozoa",NA,NA,NA,"Cocos Islands"
"243",539610,539610,432516,"Subspecies","Deima validum pacificum","Ludwig, 1894",292995,1,1,"Echinodermata","Elasipodida","Deimatidae","Deima","Deima validum","Holothuroidea",NA,NA,NA,"Cocos Islands"
"244",541146,541146,439957,"Species","Eremicaster pacificus","(Ludwig, 1905)",234904,1,1,"Echinodermata","Paxillosida","Porcellanasteridae","Eremicaster","Eremicaster pacificus","Asteroidea",NA,NA,NA,"Cocos Islands"
"245",541203,541203,440176,"Species","Errina macrogastra","Marenzeller, 1904",285817,3,3,"Cnidaria","Anthoathecata","Stylasteridae","Errina","Errina macrogastra","Hydrozoa",NA,NA,NA,"Cocos Islands"
"246",541855,541855,626014,"Species","Eurydice caudata","Richardson, 1899",256594,1,1,"Arthropoda","Isopoda","Cirolanidae","Eurydice","Eurydice caudata","Malacostraca",NA,NA,NA,"Cocos Islands"
"247",543226,543226,450895,"Species","Halitholus intermedius","(Browne, 1902)",285127,2,2,"Cnidaria","Anthoathecata","Pandeidae","Halitholus","Halitholus intermedius","Hydrozoa",NA,NA,NA,"Cocos Islands"
