"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"102",659425,659425,699862,"Species","Pocillopora diomedeae","Vaughan",NA,NA,NA,4,3,"Cnidaria","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora diomedeae","Anthozoa","Easter Island"
"103",660496,660496,756633,"Species","Porites paschalensis","Vaughan",NA,NA,NA,4,3,"Cnidaria","Scleractinia","Poritidae","Porites","Porites paschalensis","Anthozoa","Easter Island"
"104",663416,663416,501467,"Species","Puffinus griseus","(Gmelin, 1789)",137202,NA,NA,2,1,"Chordata","Procellariiformes","Procellariidae","Puffinus","Puffinus griseus","Aves","Easter Island"
"105",665342,665342,665317,"Species","Rissoina costata","A. Adams, 1853",593614,NA,NA,3,1,"Mollusca","Littorinimorpha","Rissoinidae","Rissoina","Rissoina costata","Gastropoda","Easter Island"
"106",670642,670642,760097,"Species","Stephanolepis setifer","(Bennett, 1831)",159500,NA,NA,1,1,"Chordata","Tetraodontiformes","Monacanthidae","Stephanolepis","Stephanolepis setifer","Actinopteri","Easter Island"
"107",670965,670965,760228,"Species","Stomatella esperanzae","Rehder, 1980",578764,NA,NA,2,1,"Mollusca",NA,"Trochidae","Stomatella","Stomatella esperanzae","Gastropoda","Easter Island"
"108",671048,671048,822073,"Species","Strebloceras subannulatum","de Folin, 1879",578457,NA,NA,1,1,"Mollusca","Littorinimorpha","Caecidae","Strebloceras","Strebloceras subannulatum","Gastropoda","Easter Island"
"109",675483,675483,521676,"Species","Triphora aporema","Rehder, 1980",578770,NA,NA,2,1,"Mollusca","Caenogastropoda incertae sedis","Triphoridae","Triphora","Triphora aporema","Gastropoda","Easter Island"
"110",675496,675496,521676,"Species","Triphora eucharis","Rehder, 1980",578773,NA,NA,2,1,"Mollusca","Caenogastropoda incertae sedis","Triphoridae","Triphora","Triphora eucharis","Gastropoda","Easter Island"
"111",675498,675498,521676,"Species","Triphora leucathema","Rehder, 1980",578768,NA,NA,1,1,"Mollusca","Caenogastropoda incertae sedis","Triphoridae","Triphora","Triphora leucathema","Gastropoda","Easter Island"
"112",678775,678775,701403,"Species","Zoanthus rapanuiensis","Carlgren",NA,NA,NA,2,2,"Cnidaria","Zoanthidea",NA,"Zoanthus","Zoanthus rapanuiensis","Anthozoa","Easter Island"
"113",685598,685598,478602,"Species","Nodilittorina pyramidalis","(Quoy & Gaimard, 1833)",437429,NA,NA,3,2,"Mollusca","Littorinimorpha","Littorinidae","Nodilittorina","Nodilittorina pyramidalis","Gastropoda","Easter Island"
"114",696484,696484,421413,"Species","Chlamys lowei","Hertlein, 1935",NA,NA,NA,1,1,"Mollusca","Pectinoida","Pectinidae","Chlamys","Chlamys lowei","Bivalvia","Easter Island"
"115",697095,697095,849990,"Species","Diphyes bojani","(Eschscholtz, 1825)",135419,NA,NA,1,1,"Cnidaria","Siphonophorae","Diphyidae","Diphyes","Diphyes bojani","Hydrozoa","Easter Island"
"116",697223,697223,773188,"Species","Echinoneus cyclostomus","Leske, 1778",212461,NA,NA,2,1,"Echinodermata","Echinoneoida","Echinoneidae","Echinoneus","Echinoneus cyclostomus","Echinoidea","Easter Island"
"117",697563,697563,445111,"Species","Gaetanus miles","Giesbrecht, 1888",104311,NA,NA,1,1,"Arthropoda","Calanoida","Aetideidae","Gaetanus","Gaetanus miles",NA,"Easter Island"
"118",697593,697593,752044,"Class","Gastropoda","Cuvier, 1795",101,NA,NA,1,1,"Mollusca",NA,NA,NA,NA,"Gastropoda","Easter Island"
"119",697944,697944,683862,"Species","Hippopodius hippopus","(Forsskål, 1776)",135449,NA,NA,3,1,"Cnidaria","Siphonophorae","Hippopodiidae","Hippopodius","Hippopodius hippopus","Hydrozoa","Easter Island"
"120",697969,697969,768893,"Species","Holothuria (Platyperona) parvula","(Selenka, 1867)",125183,NA,NA,1,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Platyperona) parvula","Holothuroidea","Easter Island"
"121",697991,697991,697989,"Species","Hormiphora palmata","Chun, 1898",265184,NA,NA,1,1,"Ctenophora","Cydippida","Pleurobrachiidae","Hormiphora","Hormiphora palmata","Tentaculata","Easter Island"
"122",699128,699128,479989,"Species","Octopus penicillifer","Berry, 1954",342017,NA,NA,1,1,"Mollusca","Octopoda","Octopodidae","Octopus","Octopus penicillifer","Cephalopoda","Easter Island"
"123",701271,701271,701269,"Species","Undeuchaeta plumosa","(Lubbock, 1856)",104343,NA,NA,1,1,"Arthropoda","Calanoida","Aetideidae","Undeuchaeta","Undeuchaeta plumosa",NA,"Easter Island"
"124",701364,701364,525733,"Species","Xanthichthys ringens","(Linnaeus, 1758)",159486,NA,NA,1,1,"Chordata","Tetraodontiformes","Balistidae","Xanthichthys","Xanthichthys ringens","Actinopteri","Easter Island"
"125",739480,739480,739479,"Species","Bairdoppilata hirsuta","(Brady, 1880)",421254,NA,NA,1,1,"Arthropoda","Podocopida","Bairdiidae","Bairdoppilata","Bairdoppilata hirsuta","Ostracoda","Easter Island"
"126",740260,740260,738303,"Phylum","Bryozoa",NA,146142,NA,NA,2,1,"Bryozoa",NA,NA,NA,NA,NA,"Easter Island"
"127",745580,745580,745572,"Species","Euaugaptilus laticeps","(Sars G.O., 1905)",104397,NA,NA,1,1,"Arthropoda","Calanoida","Augaptilidae","Euaugaptilus","Euaugaptilus laticeps",NA,"Easter Island"
"128",745701,745701,745700,"Species","Eudoxoides spiralis","(Bigelow, 1911)",135424,NA,NA,2,1,"Cnidaria","Siphonophorae","Diphyidae","Eudoxoides","Eudoxoides spiralis","Hydrozoa","Easter Island"
"129",746041,746041,767067,"Family","Exocoetidae","Risso, 1827",125452,NA,NA,1,1,"Chordata","Beloniformes","Exocoetidae",NA,NA,"Actinopteri","Easter Island"
"130",748521,748521,790071,"Class","Hydrozoa","Owen, 1843",1337,NA,NA,1,1,"Cnidaria",NA,NA,NA,NA,"Hydrozoa","Easter Island"
"131",752044,752044,738303,"Phylum","Mollusca",NA,51,NA,NA,1,1,"Mollusca",NA,NA,NA,NA,NA,"Easter Island"
"132",752411,752411,752412,"Family","Myctophidae","Gill, 1893",125498,NA,NA,1,1,"Chordata","Myctophiformes","Myctophidae",NA,NA,"Actinopteri","Easter Island"
"133",754390,754390,805987,"Subspecies","Palythoa protopalythoa dura",NA,NA,NA,NA,1,1,"Cnidaria","Zoanthidea","Sphenopidae","Palythoa","Palythoa protopalythoa","Anthozoa","Easter Island"
"134",754396,754396,575394,"Species","Palythoa skottsbergii",NA,NA,NA,NA,1,1,"Cnidaria","Zoanthidea","Sphenopidae","Palythoa","Palythoa skottsbergii","Anthozoa","Easter Island"
"135",764069,764069,777900,"Species","Tomopteris (Johnstonella) pacifica","(Izuka, 1914)",334948,NA,NA,1,1,"Annelida","Phyllodocida","Tomopteridae","Tomopteris","Tomopteris (Johnstonella) pacifica","Polychaeta","Easter Island"
"136",765853,765853,772081,"Species","Pseudoceratina purpurea","(Carter, 1880)",169702,NA,NA,2,2,"Porifera","Verongiida","Pseudoceratinidae","Pseudoceratina","Pseudoceratina purpurea","Demospongiae","Easter Island"
"137",782863,782863,407257,"Species","Asteropus ketostea","(de Laubenfels, 1950)",169790,NA,NA,4,2,"Porifera","Tetractinellida","Ancorinidae","Asteropus","Asteropus ketostea","Demospongiae","Easter Island"
"138",786755,786755,766786,"Species","Nullosetigera bidentata","(Brady, 1883)",344706,NA,NA,1,1,"Arthropoda","Calanoida","Nullosetigeridae","Nullosetigera","Nullosetigera bidentata",NA,"Easter Island"
"139",790396,790396,775875,"Species","Gyractis sesere","(Haddon & Shackleton, 1893)",290054,NA,NA,2,2,"Cnidaria","Actiniaria","Actiniidae","Gyractis","Gyractis sesere","Anthozoa","Easter Island"
"140",815717,815717,504197,"Species","Rhopalonema vetalum","Gegenbaur",117865,NA,NA,1,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Rhopalonema","Rhopalonema vetalum","Hydrozoa","Easter Island"
