"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"4070",1019733,784250,744749,"Species","Doryteuthis pleii","(Blainville, 1823)",574543,2,1,"Mollusca","Myopsida","Loliginidae","Doryteuthis","Doryteuthis pleii","Cephalopoda",NA,NA,NA,NA,"Eastern Brazil"
"4071",1019821,1019821,817678,"Species","Psammotreta brevifrons","(Say, 1834)",606748,2,1,"Mollusca","Cardiida","Tellinidae","Psammotreta","Psammotreta brevifrons","Bivalvia",NA,NA,NA,NA,"Eastern Brazil"
"4072",1019837,1019837,1019838,"Species","Yemanja coimbrai","(Brandão, 2005)",460364,5,1,"Arthropoda","Podocopida","Macrocyprididae","Yemanja","Yemanja coimbrai","Ostracoda",NA,NA,NA,NA,"Eastern Brazil"
"4073",1019841,1019841,1019838,"Species","Yemanja youngi","(Brandão, 2005)",460367,5,1,"Arthropoda","Podocopida","Macrocyprididae","Yemanja","Yemanja youngi","Ostracoda",NA,NA,NA,NA,"Eastern Brazil"
"4074",1019862,1019862,1019863,"Species","Mactrella janeiroensis","(E. A. Smith, 1915)",596373,3,1,"Mollusca",NA,"Mactridae","Mactrella","Mactrella janeiroensis","Bivalvia",NA,NA,NA,NA,"Eastern Brazil"
"4075",1019896,1019896,817091,"Species","Kajikia albida","(Poey, 1860)",712906,13,2,"Chordata","Perciformes","Istiophoridae","Kajikia","Kajikia albida","Actinopteri",TRUE,"VU",NA,NA,"Eastern Brazil"
"4076",1020086,1020086,547669,"Subspecies","Microcyclops anceps anceps","(Ricard, 1897)",730982,2,1,"Arthropoda","Cyclopoida","Cyclopidae","Microcyclops","Microcyclops anceps",NA,NA,NA,NA,NA,"Eastern Brazil"
"4077",1020167,1020167,1020168,"Species","Mokumea albovittata","(Lopes, Coelho & Cardoso, 1965)",511695,25,2,"Mollusca","Neogastropoda","Columbellidae","Mokumea","Mokumea albovittata","Gastropoda",NA,NA,NA,NA,"Eastern Brazil"
"4078",1020215,1020215,752132,"Species","Monstrillopsis fosshageni","Suárez-Morales & Dias, 2001",361946,1,1,"Arthropoda","Monstrilloida","Monstrillidae","Monstrillopsis","Monstrillopsis fosshageni",NA,NA,NA,NA,NA,"Eastern Brazil"
"4079",1020233,1020233,481403,"Species","Onykia ingens","(E. A. Smith, 1881)",410381,1,1,"Mollusca","Oegopsida","Onychoteuthidae","Onykia","Onykia ingens","Cephalopoda",TRUE,"LC",NA,NA,"Eastern Brazil"
"4080",1020234,1020234,481403,"Species","Onykia robsoni","(Adam, 1962)",410384,1,1,"Mollusca","Oegopsida","Onychoteuthidae","Onykia","Onykia robsoni","Cephalopoda",TRUE,"LC",NA,NA,"Eastern Brazil"
"4081",1020281,1020281,443442,"Species","Favartia glypta","(M. Smith, 1938)",724683,8,3,"Mollusca","Neogastropoda","Muricidae","Favartia","Favartia glypta","Gastropoda",NA,NA,NA,NA,"Eastern Brazil"
"4082",1020294,1020294,443442,"Species","Favartia macgintyi","(M. Smith, 1938)",730482,5,1,"Mollusca","Neogastropoda","Muricidae","Favartia","Favartia macgintyi","Gastropoda",NA,NA,NA,NA,"Eastern Brazil"
"4083",1020303,1020303,443442,"Species","Favartia oxossi","(Petuch, 1979)",723875,4,2,"Mollusca","Neogastropoda","Muricidae","Favartia","Favartia oxossi","Gastropoda",NA,NA,NA,NA,"Eastern Brazil"
