"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"369",464440,464440,464408,"Species","Littoraria scabra","(Linnaeus, 1758)",208939,2,1,"Mollusca","Littorinimorpha","Littorinidae","Littoraria","Littoraria scabra","Gastropoda",NA,NA,NA,NA,"Cortezian"
"370",464584,464584,768172,"Species","Lobatula lobatula","(Walker & Jacob, 1798)",113118,4,1,"Foraminifera","Rotaliida","Cibicididae","Lobatula","Lobatula lobatula","Globothalamea",NA,NA,NA,NA,"Cortezian"
"371",464603,464603,774287,"Species","Lobodon carcinophagus","(Hombron & Jacquinot, 1842)",344008,2,1,"Chordata","Carnivora","Phocidae","Lobodon","Lobodon carcinophagus","Mammalia",NA,NA,NA,NA,"Cortezian"
"372",464890,464890,464887,"Species","Lophiodes caulinaris","(Garman, 1899)",278525,33,4,"Chordata","Lophiiformes","Lophiidae","Lophiodes","Lophiodes caulinaris","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"373",464904,464904,464901,"Species","Lophiomus setigerus","(Vahl, 1797)",217838,2,2,"Chordata","Lophiiformes","Lophiidae","Lophiomus","Lophiomus setigerus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"374",465539,465539,640816,"Species","Lumbrineris cruzensis","Hartman, 1944",328937,6,1,"Annelida","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris cruzensis","Polychaeta",NA,NA,NA,NA,"Cortezian"
"375",465728,465728,465699,"Species","Lutjanus endecacanthus","Bleeker, 1863",276533,1,1,"Chordata","Perciformes","Lutjanidae","Lutjanus","Lutjanus endecacanthus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"376",465799,465799,769042,"Species","Luvarus imperialis","Rafinesque, 1810",126974,1,1,"Chordata","Perciformes","Luvaridae","Luvarus","Luvarus imperialis","Actinopteri",NA,NA,NA,NA,"Cortezian"
"377",465860,465860,698461,"Species","Lycenchelys folletti","Anderson, 1995",274064,1,1,"Chordata","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys folletti","Actinopteri",NA,NA,NA,NA,"Cortezian"
"378",465881,465881,698461,"Species","Lycenchelys porifer","(Gilbert, 1890)",274081,3,2,"Chordata","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys porifer","Actinopteri",NA,NA,NA,NA,"Cortezian"
"379",466080,466080,466075,"Species","Lygdamis nesiotes","(Chamberlin, 1919)",333936,2,1,"Annelida","Sabellida","Sabellariidae","Lygdamis","Lygdamis nesiotes","Polychaeta",NA,NA,NA,NA,"Cortezian"
"380",466359,466359,750488,"Species","Lythrypnus dalli","(Gilbert, 1890)",281457,143,3,"Chordata","Perciformes","Gobiidae","Lythrypnus","Lythrypnus dalli","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"381",466368,466368,750488,"Species","Lythrypnus pulchellus","Ginsburg, 1938",281468,12,2,"Chordata","Perciformes","Gobiidae","Lythrypnus","Lythrypnus pulchellus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"382",467570,467570,750972,"Species","Malacoctenus ebisui","Springer, 1959",281495,11,2,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus ebisui","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"383",467574,467574,750972,"Species","Malacoctenus hubbsi","Springer, 1959",281499,207,5,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus hubbsi","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"384",467579,467579,750972,"Species","Malacoctenus tetranemus","(Cope, 1877)",281502,75,3,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus tetranemus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"385",467582,467582,750972,"Species","Malacoctenus zacae","Springer, 1959",281505,12,3,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zacae","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"386",467583,467583,750972,"Species","Malacoctenus zonifer","(Jordan & Gilbert, 1882)",281506,26,2,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonifer","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"387",468607,468607,769079,"Species","Masturus lanceolatus","(Liénard, 1840)",127404,1,1,"Chordata","Tetraodontiformes","Molidae","Masturus","Masturus lanceolatus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"388",468825,468825,740848,"Genus","Mediomastus","Hartman, 1944",129218,4,1,"Annelida",NA,"Capitellidae","Mediomastus",NA,"Polychaeta",NA,NA,NA,NA,"Cortezian"
"389",468957,468957,642978,"Species","Megalomma pigmentum","Reish, 1963",329297,1,1,"Annelida","Sabellida","Sabellidae","Megalomma","Megalomma pigmentum","Polychaeta",NA,NA,NA,NA,"Cortezian"
"390",469333,469333,776701,"Species","Melanorhinus cyanellus","(Meek & Hildebrand, 1923)",281545,3,1,"Chordata","Atheriniformes","Atherinopsidae","Melanorhinus","Melanorhinus cyanellus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"391",469343,469343,751355,"Species","Melanostigma pammelas","Gilbert, 1896",274134,1,1,"Chordata","Perciformes","Zoarcidae","Melanostigma","Melanostigma pammelas","Actinopteri",NA,NA,NA,NA,"Cortezian"
"392",469778,469778,469773,"Species","Menticirrhus nasus","(Günther, 1868)",276146,39,3,"Chordata","Perciformes","Sciaenidae","Menticirrhus","Menticirrhus nasus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"393",469784,469784,469773,"Species","Menticirrhus undulatus","(Girard, 1854)",276150,37,3,"Chordata","Perciformes","Sciaenidae","Menticirrhus","Menticirrhus undulatus","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"394",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,38,9,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon",NA,"Mammalia",NA,NA,NA,NA,"Cortezian"
"395",470126,470126,470123,"Species","Mesoplodon densirostris","(de Blainville, 1817)",137122,1,1,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon densirostris","Mammalia",TRUE,"DD",NA,NA,"Cortezian"
"396",470133,470133,470123,"Species","Mesoplodon peruvianus","Reyes, Mead & Van Waerebeek, 1991",231409,2,2,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon peruvianus","Mammalia",TRUE,"DD",NA,NA,"Cortezian"
"397",470172,470172,767596,"Species","Mesosagitta minima","(Grassi, 1881)",105437,1,1,"Chaetognatha","Aphragmophora","Sagittidae","Mesosagitta","Mesosagitta minima","Sagittoidea",NA,NA,NA,NA,"Cortezian"
"398",470355,470355,470350,"Species","Metalia spatagus","(Linnaeus, 1758)",212463,1,1,"Echinodermata","Spatangoida","Brissidae","Metalia","Metalia spatagus","Echinoidea",NA,NA,NA,NA,"Cortezian"
"399",470744,470744,470740,"Species","Metridium farcimen","(Brandt, 1835)",283704,2,1,"Cnidaria","Actiniaria","Metridiidae","Metridium","Metridium farcimen","Anthozoa",NA,NA,NA,NA,"Cortezian"
"400",471099,471099,471094,"Species","Microdesmus dipus","Günther, 1864",276225,14,2,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus dipus","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"401",471100,471100,471094,"Species","Microdesmus dorsipunctatus","Dawson, 1968",276226,8,2,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus dorsipunctatus","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"402",471104,471104,471094,"Species","Microdesmus retropinnis","Jordan & Gilbert, 1882",276229,1,1,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus retropinnis","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"403",471105,471105,471094,"Species","Microdesmus suttkusi","Gilbert, 1966",276230,1,1,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus suttkusi","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"404",471199,471199,698698,"Species","Microgobius emblematicus","(Jordan & Gilbert, 1882)",275714,2,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius emblematicus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"405",471200,471200,698698,"Species","Microgobius erectus","Ginsburg, 1938",275715,3,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius erectus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"406",471204,471204,698698,"Species","Microgobius miraflorensis","Gilbert & Starks, 1904",275718,2,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius miraflorensis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"407",471271,471271,776706,"Species","Microlepidotus inornatus","Gill, 1862",281560,72,5,"Chordata","Perciformes","Haemulidae","Microlepidotus","Microlepidotus inornatus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"408",471404,471404,471402,"Species","Micropogonias ectenes","(Jordan & Gilbert, 1882)",275305,46,6,"Chordata","Perciformes","Sciaenidae","Micropogonias","Micropogonias ectenes","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"409",471406,471406,471402,"Species","Micropogonias megalops","(Gilbert, 1890)",275309,25,3,"Chordata","Perciformes","Sciaenidae","Micropogonias","Micropogonias megalops","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"410",471414,471414,471409,"Species","Micropora coriacea","(Johnston, 1847)",111426,1,1,"Bryozoa","Cheilostomatida","Microporidae","Micropora","Micropora coriacea","Gymnolaemata",NA,NA,NA,NA,"Cortezian"
"411",471460,471460,741254,"Genus","Micropterus","Lacepède, 1802",151294,6,1,"Chordata","Perciformes","Centrarchidae","Micropterus",NA,"Actinopteri",NA,NA,NA,NA,"Cortezian"
"412",471463,471463,471460,"Species","Micropterus dolomieu","Lacepède, 1802",151296,3,2,"Chordata","Perciformes","Centrarchidae","Micropterus","Micropterus dolomieu","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"413",471588,471588,471576,"Species","Micrura verrilli","Coe, 1901",155915,1,1,"Nemertea",NA,"Lineidae","Micrura","Micrura verrilli","Anopla",NA,NA,NA,NA,"Cortezian"
"414",472205,472205,698762,"Species","Mobula japanica","(Müller & Henle, 1841)",217432,2,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula japanica","Elasmobranchii",TRUE,"NT",NA,NA,"Cortezian"
"415",472208,472208,698762,"Species","Mobula tarapacana","(Philippi, 1892)",105859,2,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula tarapacana","Elasmobranchii",TRUE,"DD",NA,NA,"Cortezian"
"416",472209,472209,698762,"Species","Mobula thurstoni","(Lloyd, 1908)",217430,11,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula thurstoni","Elasmobranchii",TRUE,"NT",NA,NA,"Cortezian"
"417",472375,472375,645312,"Species","Mola mola","(Linnaeus, 1758)",127405,4,1,"Chordata","Tetraodontiformes","Molidae","Mola","Mola mola","Actinopteri",NA,NA,NA,NA,"Cortezian"
"418",472761,472761,645527,"Species","Monolene dubiosa","Garman, 1899",275917,4,2,"Chordata","Pleuronectiformes","Bothidae","Monolene","Monolene dubiosa","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"419",473203,473203,473197,"Species","Morone saxatilis","(Walbaum, 1792)",151179,9,2,"Chordata","Perciformes","Moronidae","Morone","Morone saxatilis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"420",473422,473422,698814,"Species","Mugil setosus","Gilbert, 1892",273659,5,2,"Chordata","Perciformes","Mugilidae","Mugil","Mugil setosus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"421",473696,473696,1014497,"Genus","Munidopsis","Whiteaves, 1874",106836,1,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis",NA,"Malacostraca",NA,NA,NA,NA,"Cortezian"
"422",473698,473698,473696,"Species","Munidopsis alvisca","Williams, 1988",242562,5,3,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis alvisca","Malacostraca",NA,NA,NA,NA,"Cortezian"
"423",473739,473739,473696,"Species","Munidopsis lentigo","Williams & Van Dover, 1983",242561,5,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis lentigo","Malacostraca",NA,NA,NA,NA,"Cortezian"
"424",473750,473750,473696,"Species","Munidopsis quadrata","Faxon, 1893",392590,3,2,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis quadrata","Malacostraca",NA,NA,NA,NA,"Cortezian"
"425",473955,473955,768906,"Genus","Muricea","Lamouroux, 1821",177745,19,3,"Cnidaria","Alcyonacea","Plexauridae","Muricea",NA,"Anthozoa",NA,NA,NA,NA,"Cortezian"
"426",474111,474111,698872,"Species","Mustelus californicus","Gill, 1864",271381,26,2,"Chordata","Carcharhiniformes","Triakidae","Mustelus","Mustelus californicus","Elasmobranchii",TRUE,"LC",NA,NA,"Cortezian"
"427",474270,474270,698879,"Species","Mycteroperca prionura","Rosenblatt & Zahuranec, 1967",273882,21,3,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca prionura","Actinopteri",TRUE,"NT",NA,NA,"Cortezian"
"428",474271,474271,698879,"Species","Mycteroperca rosacea","(Streets, 1877)",273883,145,7,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea","Actinopteri",TRUE,"VU",NA,NA,"Cortezian"
"429",474304,474304,474278,"Species","Myctophum lychnobium","Bolin, 1946",272723,2,1,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum lychnobium","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"430",474367,474367,474364,"Species","Myliobatis californica","Gill, 1865",271485,18,1,"Chordata","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis californica","Elasmobranchii",NA,NA,NA,NA,"Cortezian"
"431",474371,474371,474364,"Species","Myliobatis longirostris","Applegate & Fitch, 1964",271489,13,2,"Chordata","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis longirostris","Elasmobranchii",TRUE,"NT",NA,NA,"Cortezian"
"432",474515,474515,474512,"Species","Myrichthys aspetocheiros","McCosker & Rosenblatt, 1993",275483,1,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys aspetocheiros","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"433",474519,474519,474512,"Species","Myrichthys maculosus","(Cuvier, 1816)",217578,2,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"434",474526,474526,474512,"Species","Myrichthys xysturus","(Jordan & Gilbert, 1882)",275490,2,2,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys xysturus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"435",474579,474579,752455,"Species","Myriopathes panamensis","(Verrill, 1869)",290437,3,3,"Cnidaria","Antipatharia","Myriopathidae","Myriopathes","Myriopathes panamensis","Anthozoa",NA,NA,NA,NA,"Cortezian"
"436",474620,474620,752461,"Species","Myripristis clarionensis","Gilbert, 1897",276193,1,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis clarionensis","Actinopteri",TRUE,"VU",NA,NA,"Cortezian"
"437",474645,474645,752461,"Species","Myripristis tiki","Greenfield, 1974",276202,2,1,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis tiki","Actinopteri",NA,NA,NA,NA,"Cortezian"
"438",474675,474675,474666,"Species","Myrophis vafer","Jordan & Gilbert, 1883",275496,79,4,"Chordata","Anguilliformes","Ophichthidae","Myrophis","Myrophis vafer","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"439",474884,474884,647070,"Species","Myxine hubbsi","Wisner & McMillan, 1995",271304,1,1,"Chordata","Myxiniformes","Myxinidae","Myxine","Myxine hubbsi","Myxini",TRUE,"LC",NA,NA,"Cortezian"
"440",474910,474910,776726,"Species","Myxodagnus opercularis","Gill, 1861",281624,31,2,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus opercularis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"441",475077,475077,475069,"Species","Nannobrachium hawaiiensis","Zahuranec, 2000",275863,1,1,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Nannobrachium hawaiiensis","Actinopteri",NA,NA,NA,NA,"Cortezian"
"442",475078,475078,475069,"Species","Nannobrachium idostigma","(Parr, 1931)",275864,5,2,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Nannobrachium idostigma","Actinopteri",NA,NA,NA,NA,"Cortezian"
"443",475223,475223,647323,"Species","Narcetes stomias","(Gilbert, 1890)",126706,1,1,"Chordata","Osmeriformes","Alepocephalidae","Narcetes","Narcetes stomias","Actinopteri",NA,NA,NA,NA,"Cortezian"
"444",475833,475833,475832,"Species","Naucrates ductor","(Linnaeus, 1758)",126811,9,1,"Chordata","Perciformes","Carangidae","Naucrates","Naucrates ductor","Actinopteri",NA,NA,NA,NA,"Cortezian"
"445",476225,476225,476223,"Species","Negaprion brevirostris","(Poey, 1868)",105800,14,3,"Chordata","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","Elasmobranchii",TRUE,"NT",NA,NA,"Cortezian"
"446",476355,476355,752827,"Species","Nemanthus californicus","Carlgren, 1940",290451,1,1,"Cnidaria","Actiniaria","Nemanthidae","Nemanthus","Nemanthus californicus","Anthozoa",NA,NA,NA,NA,"Cortezian"
"447",476548,476548,476546,"Species","Nemertesia antennina","(Linnaeus, 1758)",117809,1,1,"Cnidaria","Leptothecata","Plumulariidae","Nemertesia","Nemertesia antennina","Hydrozoa",NA,NA,NA,NA,"Cortezian"
"448",476577,476577,476572,"Species","Nemichthys larseni","Nielsen & Smith, 1978",271905,1,1,"Chordata","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys larseni","Actinopteri",NA,NA,NA,NA,"Cortezian"
"449",476732,476732,476690,"Species","Neobythites stelliferoides","Gilbert, 1890",276642,17,3,"Chordata","Ophidiiformes","Ophidiidae","Neobythites","Neobythites stelliferoides","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"450",476836,476836,752900,"Species","Neoconger vermiformis","Gilbert, 1890",275441,10,3,"Chordata","Anguilliformes","Moringuidae","Neoconger","Neoconger vermiformis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"451",476936,476936,793969,"Species","Neogloboquadrina pachyderma","(Ehrenberg, 1861)",113458,213,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma","Globothalamea",NA,NA,NA,NA,"Cortezian"
"452",477135,477135,685502,"Species","Neolithodes diomedeae","(Benedict, 1895)",378126,2,2,"Arthropoda","Decapoda","Lithodidae","Neolithodes","Neolithodes diomedeae","Malacostraca",NA,NA,NA,NA,"Cortezian"
"453",477641,477641,753038,"Genus","Nephtys","Cuvier, 1817",129370,1,1,"Annelida","Phyllodocida","Nephtyidae","Nephtys",NA,"Polychaeta",NA,NA,NA,NA,"Cortezian"
"454",477749,477749,477748,"Species","Nereimyra alvinae","Blake, 1985",329571,2,1,"Annelida","Phyllodocida","Hesionidae","Nereimyra","Nereimyra alvinae","Polychaeta",NA,NA,NA,NA,"Cortezian"
"455",477763,477763,753066,"Genus","Nereis","Linnaeus, 1758",129379,1,1,"Annelida","Phyllodocida","Nereididae","Nereis",NA,"Polychaeta",NA,NA,NA,NA,"Cortezian"
"456",477868,477868,477763,"Species","Nereis riisei","Grube, 1857",329735,8,1,"Annelida","Phyllodocida","Nereididae","Nereis","Nereis riisei","Polychaeta",NA,NA,NA,NA,"Cortezian"
"457",477869,477869,477763,"Species","Nereis sandersi","Blake, 1985",329739,2,1,"Annelida","Phyllodocida","Nereididae","Nereis","Nereis sandersi","Polychaeta",NA,NA,NA,NA,"Cortezian"
"458",477990,477990,477899,"Species","Nerita undata","Linnaeus, 1758",216256,5,1,"Mollusca","Cycloneritimorpha","Neritidae","Nerita","Nerita undata","Gastropoda",NA,NA,NA,NA,"Cortezian"
"459",478285,478285,649217,"Species","Nicomache venticola","Blake & Hilbig, 1990",329812,1,1,"Annelida",NA,"Maldanidae","Nicomache","Nicomache venticola","Polychaeta",NA,NA,NA,NA,"Cortezian"
"460",478341,478341,778347,"Species","Nilva torifera","Humes, 1987",353789,2,2,"Arthropoda","Siphonostomatoida","Dirivultidae","Nilva","Nilva torifera",NA,NA,NA,NA,NA,"Cortezian"
"461",478806,478806,763574,"Species","Notarius planiceps","(Steindachner, 1877)",281772,8,1,"Chordata","Siluriformes","Ariidae","Notarius","Notarius planiceps","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"462",479384,479384,773193,"Species","Novaculichthys taeniourus","(Lacepède, 1801)",219035,11,1,"Chordata","Perciformes","Labridae","Novaculichthys","Novaculichthys taeniourus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"463",479673,479673,479655,"Species","Nymphon grossipes","(Fabricius, 1780)",134688,1,1,"Arthropoda","Pantopoda","Nymphonidae","Nymphon","Nymphon grossipes","Pycnogonida",NA,NA,NA,NA,"Cortezian"
"464",479823,479823,479818,"Species","Oceanodroma melania","(Bonaparte, 1854)",343967,5,2,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma melania","Aves",NA,NA,NA,NA,"Cortezian"
"465",479826,479826,479818,"Species","Oceanodroma tethys","(Bonaparte, 1852)",343969,1,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma tethys","Aves",NA,NA,NA,NA,"Cortezian"
"466",479989,479989,753510,"Genus","Octopus","Cuvier, 1798",138268,7,1,"Mollusca","Octopoda","Octopodidae","Octopus",NA,"Cephalopoda",NA,NA,NA,NA,"Cortezian"
"467",480220,480220,767641,"Species","Odontaspis ferox","(Risso, 1810)",105844,7,2,"Chordata","Lamniformes","Odontaspididae","Odontaspis","Odontaspis ferox","Elasmobranchii",TRUE,"VU",NA,NA,"Cortezian"
"468",480606,480606,753633,"Species","Ogilbia ventralis","(Gill, 1863)",281859,28,3,"Chordata","Ophidiiformes","Bythitidae","Ogilbia","Ogilbia ventralis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"469",481059,481059,481029,"Species","Oncaea venusta","Philippi, 1843",128954,4,3,"Arthropoda","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea venusta",NA,NA,NA,NA,NA,"Cortezian"
"470",481280,481280,770593,"Genus","Oniscus","Linnaeus, 1758",147059,1,1,"Arthropoda","Isopoda","Oniscidae","Oniscus",NA,"Malacostraca",NA,NA,NA,NA,"Cortezian"
"471",481601,481601,481560,"Species","Ophiacantha rhachophora","H.L. Clark, 1911",243405,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha","Ophiacantha rhachophora","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"472",481651,481651,481620,"Species","Ophiactis simplex","(LeConte, 1851)",243468,5,1,"Echinodermata","Ophiurida","Ophiactidae","Ophiactis","Ophiactis simplex","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"473",481696,481696,699282,"Species","Ophichthus apachus","McCosker & Rosenblatt, 1998",271938,1,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus apachus","Actinopteri",TRUE,"DD",NA,NA,"Cortezian"
"474",481712,481712,699282,"Species","Ophichthus frontalis","Garman, 1899",271952,15,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus frontalis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"475",481720,481720,699282,"Species","Ophichthus longipenis","McCosker & Rosenblatt, 1998",271962,1,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus longipenis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"476",481748,481748,699282,"Species","Ophichthus triserialis","(Kaup, 1856)",271987,39,3,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus triserialis","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"477",481795,481795,481789,"Species","Ophidion galeoides","(Gilbert, 1890)",272821,14,3,"Chordata","Ophidiiformes","Ophidiidae","Ophidion","Ophidion galeoides","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"478",481834,481834,481833,"Species","Ophioblennius atlanticus","(Valenciennes, 1836)",126769,1,1,"Chordata","Perciformes","Blenniidae","Ophioblennius","Ophioblennius atlanticus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"479",481912,481912,481911,"Species","Ophiocoma aethiops","Lütken, 1859",243571,6,2,"Echinodermata","Ophiurida","Ophiocomidae","Ophiocoma","Ophiocoma aethiops","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"480",482083,482083,482080,"Species","Ophiolimna bairdi","(Lyman, 1883)",125033,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiolimna","Ophiolimna bairdi","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"481",482143,482143,699337,"Species","Ophiomusium glabrum","Lütken & Mortensen, 1899",243819,1,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomusium","Ophiomusium glabrum","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"482",482149,482149,699337,"Species","Ophiomusium lymani","Wyville-Thomson, 1873",124895,3,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomusium","Ophiomusium lymani","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"483",482180,482180,768771,"Genus","Ophionereis","Lütken, 1859",123553,1,1,"Echinodermata","Ophiurida","Ophionereididae","Ophionereis",NA,"Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"484",482398,482398,753894,"Species","Ophiothrix (Ophiothrix) spiculata","Le Conte, 1851",244192,40,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) spiculata","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"485",482527,482527,699382,"Species","Ophiura flagellata","(Lyman, 1878)",124918,2,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura flagellata","Ophiuroidea",NA,NA,NA,NA,"Cortezian"
"486",482592,482592,482591,"Species","Ophryotrocha akessoni","Blake, 1985",330194,3,2,"Annelida","Eunicida","Dorvilleidae","Ophryotrocha","Ophryotrocha akessoni","Polychaeta",NA,NA,NA,NA,"Cortezian"
"487",482605,482605,482591,"Species","Ophryotrocha platykephale","Blake, 1985",330216,4,2,"Annelida","Eunicida","Dorvilleidae","Ophryotrocha","Ophryotrocha platykephale","Polychaeta",NA,NA,NA,NA,"Cortezian"
"488",482658,482658,699390,"Species","Opisthonema bulleri","(Regan, 1904)",275503,8,2,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema bulleri","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"489",482660,482660,699390,"Species","Opisthonema libertate","(Günther, 1867)",275504,84,5,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema libertate","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"490",482661,482661,699390,"Species","Opisthonema medirastre","Berry & Barrett, 1963",275505,14,2,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema medirastre","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
"491",482729,482729,482705,"Species","Opistognathus mexicanus","Allen & Robertson, 1991",276467,2,2,"Chordata","Perciformes","Opistognathidae","Opistognathus","Opistognathus mexicanus","Actinopteri",NA,NA,NA,NA,"Cortezian"
"492",482738,482738,482705,"Species","Opistognathus punctatus","Peters, 1869",276471,31,2,"Chordata","Perciformes","Opistognathidae","Opistognathus","Opistognathus punctatus","Actinopteri",TRUE,"LC",NA,NA,"Cortezian"
