"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","hab","gisd","ecoregion"
"357",457716,457716,748876,"Species","Isozoanthus ingolfi","Carlgren, 1913",101049,2,1,"Cnidaria","Zoantharia","Parazoanthidae","Isozoanthus","Isozoanthus ingolfi","Anthozoa",NA,NA,NA,NA,"Northern Labrador"
"358",458134,458134,768442,"Species","Johanssonia arctica","(Johansson, 1898)",116966,1,1,"Annelida","Rhynchobdellida","Piscicolidae","Johanssonia","Johanssonia arctica","Clitellata",NA,NA,NA,NA,"Northern Labrador"
"359",458588,458588,698129,"Species","Keratoisis grayi","(Wright, 1869)",125376,3,1,"Cnidaria","Alcyonacea","Isididae","Keratoisis","Keratoisis grayi","Anthozoa",NA,NA,NA,NA,"Northern Labrador"
"360",459358,459358,459356,"Species","Lacuna crassior","(Montagu, 1803)",140167,1,1,"Mollusca","Littorinimorpha","Littorinidae","Lacuna","Lacuna crassior","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"361",459599,459599,459598,"Species","Lagenorhynchus acutus","(Gray, 1828)",137100,15,3,"Chordata","Cetartiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus acutus","Mammalia",TRUE,"LC",NA,NA,"Northern Labrador"
"362",459600,459600,459598,"Species","Lagenorhynchus albirostris","(Gray, 1846)",137101,4,3,"Chordata","Cetartiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris","Mammalia",TRUE,"LC",NA,NA,"Northern Labrador"
"363",459870,459870,459840,"Species","Lampanyctus macdonaldi","(Goode & Bean, 1896)",126617,27,3,"Chordata","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus macdonaldi","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"364",459991,459991,637248,"Species","Lamprops fuscatus","Sars, 1865",110517,10,2,"Arthropoda","Cumacea","Lampropidae","Lamprops","Lamprops fuscatus","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"365",460011,460011,460008,"Species","Lanassa venusta","(Malm, 1874)",131494,17,2,"Annelida","Terebellida","Terebellidae","Lanassa","Lanassa venusta","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"366",460161,460161,460160,"Species","Laphania boecki","Malmgren, 1866",131496,17,2,"Annelida","Terebellida","Terebellidae","Laphania","Laphania boecki","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"367",460223,460223,749351,"Genus","Larus","Linnaeus, 1758",137043,104,2,"Chordata","Charadriiformes","Laridae","Larus",NA,"Aves",NA,NA,NA,NA,"Northern Labrador"
"368",460224,460224,460223,"Species","Larus argentatus","Pontoppidan, 1763",137138,313,2,"Chordata","Charadriiformes","Laridae","Larus","Larus argentatus","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"369",460245,460245,460223,"Species","Larus glaucoides","Meyer, 1822",137144,51,2,"Chordata","Charadriiformes","Laridae","Larus","Larus glaucoides","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"370",460246,460246,460245,"Subspecies","Larus glaucoides glaucoides","Meyer, 1822",159075,294,1,"Chordata","Charadriiformes","Laridae","Larus","Larus glaucoides","Aves",NA,NA,NA,NA,"Northern Labrador"
"371",460247,460247,460245,"Subspecies","Larus glaucoides kumlieni","Brewster, 1883",232051,13,1,"Chordata","Charadriiformes","Laridae","Larus","Larus glaucoides","Aves",NA,NA,NA,NA,"Northern Labrador"
"372",460257,460257,460223,"Species","Larus marinus","Linnaeus, 1758",137146,215,2,"Chordata","Charadriiformes","Laridae","Larus","Larus marinus","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"373",460264,460264,460223,"Species","Larus philadelphia","(Ord, 1815)",159076,1,1,"Chordata","Charadriiformes","Laridae","Larus","Larus philadelphia","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"374",460271,460271,460223,"Species","Larus thayeri","Brooks, 1915",343922,8,1,"Chordata","Charadriiformes","Laridae","Larus","Larus thayeri","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"375",460614,460614,637603,"Species","Leaena ebranchiata","(M. Sars, 1865)",154965,6,2,"Annelida","Terebellida","Terebellidae","Leaena","Leaena ebranchiata","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"376",460658,460658,460655,"Species","Lebbeus groenlandicus","(Fabricius, 1775)",107520,111,4,"Arthropoda","Decapoda","Thoridae","Lebbeus","Lebbeus groenlandicus","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"377",460662,460662,460655,"Species","Lebbeus polaris","(Sabine, 1824)",107521,1678,5,"Arthropoda","Decapoda","Thoridae","Lebbeus","Lebbeus polaris","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"378",460953,460953,404106,"Genus","Lembos","Bate, 1857",101469,3,1,"Arthropoda","Amphipoda","Aoridae","Lembos",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"379",461258,461258,461255,"Species","Lepidion eques","(Günther, 1887)",126493,17,2,"Chordata","Gadiformes","Moridae","Lepidion","Lepidion eques","Actinopteri",TRUE,"DD",NA,NA,"Northern Labrador"
"380",461955,461955,769057,"Species","Leptoclinus maculatus","(Fries, 1838)",127072,875,7,"Chordata","Perciformes","Stichaeidae","Leptoclinus","Leptoclinus maculatus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"381",462336,462336,462335,"Species","Leptostylis ampullacea","(Lilljeborg, 1855)",110501,10,2,"Arthropoda","Cumacea","Diastylidae","Leptostylis","Leptostylis ampullacea","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"382",462346,462346,462335,"Species","Leptostylis villosa","Sars, 1869",110506,1,1,"Arthropoda","Cumacea","Diastylidae","Leptostylis","Leptostylis villosa","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"383",462419,462419,462417,"Species","Leptychaster arcticus","(M. Sars, 1851)",123896,113,1,"Echinodermata","Paxillosida","Astropectinidae","Leptychaster","Leptychaster arcticus","Asteroidea",NA,NA,NA,NA,"Northern Labrador"
"384",462716,462716,767960,"Species","Leucon (Alytoleucon) pallidus","G.O. Sars, 1865",110609,1,1,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Alytoleucon) pallidus","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"385",462719,462719,767963,"Species","Leucon (Leucon) fulvus","Sars, 1865",110616,2,2,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) fulvus","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"386",462720,462720,767963,"Species","Leucon (Leucon) nasica","(Krøyer, 1841)",110618,13,2,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) nasica","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"387",462721,462721,767963,"Species","Leucon (Leucon) nasicoides","(Krøyer, 1841)",110619,13,2,"Arthropoda","Cumacea","Leuconidae","Leucon","Leucon (Leucon) nasicoides","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"388",462767,462767,767645,"Species","Leucoraja erinacea","(Mitchill, 1825)",158551,1,1,"Chordata","Rajiformes","Rajidae","Leucoraja","Leucoraja erinacea","Elasmobranchii",TRUE,"NT",NA,NA,"Northern Labrador"
"389",462774,462774,767645,"Species","Leucoraja ocellata","(Mitchill, 1815)",158553,1,1,"Chordata","Rajiformes","Rajidae","Leucoraja","Leucoraja ocellata","Elasmobranchii",TRUE,"EN",NA,NA,"Northern Labrador"
"390",462939,462939,462936,"Species","Levinsenia gracilis","(Tauber, 1879)",130578,18,1,"Annelida",NA,"Paraonidae","Levinsenia","Levinsenia gracilis","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"391",463036,463036,463046,"Genus","Lichenopora","Defrance, 1823",111045,2,1,"Bryozoa","Cyclostomatida","Lichenoporidae","Lichenopora",NA,"Stenolaemata",NA,NA,NA,NA,"Northern Labrador"
"392",463110,463110,770804,"Genus","Licmophora","C.Agardh, 1827",149342,1,1,"Ochrophyta","Licmophorales","Licmophoraceae","Licmophora",NA,"Bacillariophyceae",NA,NA,NA,NA,"Northern Labrador"
"393",463319,463319,639276,"Species","Limacina helicina","(Phipps, 1774)",140223,24,2,"Mollusca","Thecosomata","Limacinidae","Limacina","Limacina helicina","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"394",463325,463325,639276,"Species","Limacina retroversa","(Fleming, 1823)",140227,33,1,"Mollusca","Thecosomata","Limacinidae","Limacina","Limacina retroversa","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"395",463378,463378,698302,"Species","Limatula subauriculata","(Montagu, 1808)",140242,10,1,"Mollusca","Limoida","Limidae","Limatula","Limatula subauriculata","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"396",463562,463562,758792,"Genus","Limosa","Brisson, 1760",158963,1,1,"Chordata","Charadriiformes","Scolopacidae","Limosa",NA,"Aves",NA,NA,NA,NA,"Northern Labrador"
"397",463791,463791,463790,"Species","Liocyma fluctuosa","(Gould, 1841)",141918,2,1,"Mollusca","Veneroida","Veneridae","Liocyma","Liocyma fluctuosa","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"398",463916,463916,639640,"Species","Liparis fabricii","Krøyer, 1847",127218,455,6,"Chordata","Scorpaeniformes","Liparidae","Liparis","Liparis fabricii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"399",463921,463921,639640,"Species","Liparis gibbus","Bean, 1881",159526,31,5,"Chordata","Scorpaeniformes","Liparidae","Liparis","Liparis gibbus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"400",463964,463964,771650,"Species","Lipogenys gillii","Goode & Bean, 1895",158559,1,1,"Chordata","Notacanthiformes","Notacanthidae","Lipogenys","Lipogenys gillii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"401",464044,464044,755605,"Genus","Lissarca","E. A. Smith, 1877",196916,1,1,"Mollusca","Arcoida","Philobryidae","Lissarca",NA,"Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"402",464182,464182,464176,"Species","Lithodes maja","(Linnaeus, 1758)",107205,257,3,"Arthropoda","Decapoda","Lithodidae","Lithodes","Lithodes maja","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"403",464197,464197,778506,"Family","Lithodidae","Samouelle, 1819",106737,35,1,"Arthropoda","Decapoda","Lithodidae",NA,NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"404",464473,464473,750170,"Species","Littorina littorea","(Linnaeus, 1758)",140262,1,1,"Mollusca","Littorinimorpha","Littorinidae","Littorina","Littorina littorea","Gastropoda",NA,NA,NA,TRUE,"Northern Labrador"
"405",464489,464489,750170,"Species","Littorina saxatilis","(Olivi, 1792)",140264,2,1,"Mollusca","Littorinimorpha","Littorinidae","Littorina","Littorina saxatilis","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"406",465129,465129,779142,"Family","Lottiidae","Gray, 1840",7173,1,1,"Mollusca",NA,"Lottiidae",NA,NA,"Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"407",465418,465418,698423,"Species","Luidia ciliaris","(Philippi, 1837)",123920,1,1,"Echinodermata","Paxillosida","Luidiidae","Luidia","Luidia ciliaris","Asteroidea",NA,NA,NA,NA,"Northern Labrador"
"408",465471,465471,750368,"Genus","Lumbriclymene","Sars, 1872",129350,1,1,"Annelida",NA,"Maldanidae","Lumbriclymene",NA,"Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"409",465474,465474,465471,"Species","Lumbriclymene minor","Arwidsson, 1906",130300,9,2,"Annelida",NA,"Maldanidae","Lumbriclymene","Lumbriclymene minor","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"410",465612,465612,781611,"Genus","Lumpenus","Reinhardt, 1836",126088,2,1,"Chordata","Perciformes","Stichaeidae","Lumpenus",NA,"Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"411",465614,465614,465612,"Species","Lumpenus fabricii","Reinhardt, 1836",127073,4,3,"Chordata","Perciformes","Stichaeidae","Lumpenus","Lumpenus fabricii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"412",465616,465616,465612,"Species","Lumpenus lampretaeformis","(Walbaum, 1792)",154675,558,6,"Chordata","Perciformes","Stichaeidae","Lumpenus","Lumpenus lampretaeformis","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"413",465867,465867,698461,"Species","Lycenchelys kolthoffi","Jensen, 1904",127098,42,2,"Chordata","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys kolthoffi","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"414",465872,465872,698461,"Species","Lycenchelys muraena","(Collett, 1878)",127099,3,1,"Chordata","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys muraena","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"415",465886,465886,698461,"Species","Lycenchelys sarsii","(Collett, 1871)",127101,13,3,"Chordata","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys sarsii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"416",465952,465952,641012,"Species","Lycodes esmarkii","Collett, 1875",127103,56,3,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes esmarkii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"417",465956,465956,641012,"Species","Lycodes frigidus","Collett, 1879",127105,9,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes frigidus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"418",465962,465962,641012,"Species","Lycodes lavalaei","Vladykov & Tremblay, 1936",127107,5,2,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes lavalaei","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"419",465963,465963,641012,"Species","Lycodes luetkenii","Collett, 1880",127108,1,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes luetkenii","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"420",465967,465967,641012,"Species","Lycodes mucosus","Richardson, 1855",254584,2,2,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes mucosus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"421",465971,465971,641012,"Species","Lycodes paamiuti","Møller, 2001",159262,62,2,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes paamiuti","Actinopteri",TRUE,"LC",NA,NA,"Northern Labrador"
"422",465982,465982,641012,"Species","Lycodes reticulatus","Reinhardt, 1835",127112,388,8,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes reticulatus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"423",465983,465983,641012,"Species","Lycodes rossi","Malmgren, 1865",127113,1,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes rossi","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"424",465985,465985,641012,"Species","Lycodes sagittarius","McAllister, 1976",127114,1,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes sagittarius","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"425",465989,465989,641012,"Species","Lycodes squamiventer","Jensen, 1904",127116,1,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes squamiventer","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"426",465992,465992,641012,"Species","Lycodes terraenovae","Collett, 1896",127117,14,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes terraenovae","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"427",465994,465994,641012,"Species","Lycodes turneri","Bean, 1879",254599,55,1,"Chordata","Perciformes","Zoarcidae","Lycodes","Lycodes turneri","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"428",466173,466173,466196,"Genus","Lyonsia","Turton, 1822",138154,3,1,"Mollusca",NA,"Lyonsiidae","Lyonsia",NA,"Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"429",466176,466176,466173,"Species","Lyonsia arenosa","(Møller, 1842)",140290,2,1,"Mollusca",NA,"Lyonsiidae","Lyonsia","Lyonsia arenosa","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"430",466297,466297,466296,"Species","Lysilla loveni","Malmgren, 1866",131500,1,1,"Annelida","Terebellida","Terebellidae","Lysilla","Lysilla loveni","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"431",466485,466485,750506,"Species","Macoma loveni","(A. S. Jensen, 1905)",156225,1,1,"Mollusca","Cardiida","Tellinidae","Macoma","Macoma loveni","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"432",466489,466489,750506,"Species","Macoma moesta","(Deshayes, 1855)",156226,9,2,"Mollusca","Cardiida","Tellinidae","Macoma","Macoma moesta","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"433",466501,466501,750506,"Species","Macoma torelli","(A. S. Jensen, 1905)",156227,3,2,"Mollusca","Cardiida","Tellinidae","Macoma","Macoma torelli","Bivalvia",NA,NA,NA,NA,"Northern Labrador"
"434",466980,466980,641715,"Species","Macrourus berglax","Lacepède, 1801",126472,1489,5,"Chordata","Gadiformes","Macrouridae","Macrourus","Macrourus berglax","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"435",467294,467294,803442,"Genus","Maera","Leach, 1814",101675,6,1,"Arthropoda","Amphipoda","Maeridae","Maera",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"436",467438,467438,768956,"Species","Magnisudis atlantica","(Krøyer, 1868)",126359,7,2,"Chordata","Aulopiformes","Paralepididae","Magnisudis","Magnisudis atlantica","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"437",467471,467471,467472,"Family","Majidae","Samouelle, 1819",106760,65,1,"Arthropoda","Decapoda","Majidae",NA,NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"438",467598,467598,767646,"Species","Malacoraja senta","(Garman, 1885)",158554,80,3,"Chordata","Rajiformes","Rajidae","Malacoraja","Malacoraja senta","Elasmobranchii",TRUE,"EN",NA,NA,"Northern Labrador"
"439",467599,467599,767646,"Species","Malacoraja spinacidermis","(Barnard, 1923)",105878,2,2,"Chordata","Rajiformes","Rajidae","Malacoraja","Malacoraja spinacidermis","Elasmobranchii",TRUE,"LC",NA,NA,"Northern Labrador"
"440",467641,467641,467637,"Species","Maldane sarsi","Malmgren, 1865",130305,22,4,"Annelida",NA,"Maldanidae","Maldane","Maldane sarsi","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"441",467703,467703,769003,"Species","Mallotus villosus","(Müller, 1776)",126735,136,5,"Chordata","Osmeriformes","Osmeridae","Mallotus","Mallotus villosus","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"442",468033,468033,1013826,"Genus","Margarites","Gray, 1847",138592,1,1,"Mollusca",NA,"Margaritidae","Margarites",NA,"Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"443",468036,468036,468033,"Species","Margarites costalis","(Gould, 1841)",141819,7,2,"Mollusca",NA,"Margaritidae","Margarites","Margarites costalis","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"444",468039,468039,468033,"Species","Margarites groenlandicus","(Gmelin, 1791)",141820,3,1,"Mollusca",NA,"Margaritidae","Margarites","Margarites groenlandicus","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"445",468041,468041,468033,"Species","Margarites helicinus","(Phipps, 1774)",141821,2,1,"Mollusca",NA,"Margaritidae","Margarites","Margarites helicinus","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"446",468294,468294,468293,"Species","Marsenina glabra","(Couthouy, 1838)",140175,2,1,"Mollusca","Littorinimorpha","Velutinidae","Marsenina","Marsenina glabra","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"447",468417,468417,798619,"Genus","Mastigoteuthis","Verrill, 1881",138168,1,1,"Mollusca","Oegopsida","Mastigoteuthidae","Mastigoteuthis",NA,"Cephalopoda",NA,NA,NA,NA,"Northern Labrador"
"448",468817,468817,468813,"Species","Mediaster bairdi","(Verrill, 1882)",124045,8,1,"Echinodermata","Valvatida","Goniasteridae","Mediaster","Mediaster bairdi","Asteroidea",NA,NA,NA,NA,"Northern Labrador"
"449",469001,469001,442026,"Genus","Meganyctiphanes","Holt & Tattersall, 1905",110674,124,1,"Arthropoda","Euphausiacea","Euphausiidae","Meganyctiphanes",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"450",469002,469002,469001,"Species","Meganyctiphanes norvegica","(M. Sars, 1857)",110690,1320,3,"Arthropoda","Euphausiacea","Euphausiidae","Meganyctiphanes","Meganyctiphanes norvegica","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"451",469274,469274,738224,"Genus","Melanitta","Boie, 1822",137002,30,1,"Chordata","Anseriformes","Anatidae","Melanitta",NA,"Aves",NA,NA,NA,NA,"Northern Labrador"
"452",469277,469277,469274,"Species","Melanitta nigra","(Linnaeus, 1758)",137073,1,1,"Chordata","Anseriformes","Anatidae","Melanitta","Melanitta nigra","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"453",469320,469320,768970,"Species","Melanogrammus aeglefinus","(Linnaeus, 1758)",126437,1,1,"Chordata","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus","Actinopteri",TRUE,"VU",NA,NA,"Northern Labrador"
"454",469338,469338,751355,"Species","Melanostigma atlanticum","Koefoed, 1952",127120,1,1,"Chordata","Perciformes","Zoarcidae","Melanostigma","Melanostigma atlanticum","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"455",469469,469469,751373,"Species","Melinna cristata","(M. Sars, 1851)",129804,8,2,"Annelida","Terebellida","Ampharetidae","Melinna","Melinna cristata","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"456",469586,469586,469639,"Genus","Melosira","C.Agardh, 1824",149042,1,1,"Ochrophyta","Melosirales","Melosiraceae","Melosira",NA,"Bacillariophyceae",NA,NA,NA,NA,"Northern Labrador"
"457",469590,469590,469586,"Species","Melosira arctica","Dickie, 1852",160537,1,1,"Ochrophyta","Melosirales","Melosiraceae","Melosira","Melosira arctica","Bacillariophyceae",NA,NA,NA,NA,"Northern Labrador"
"458",469836,469836,751448,"Species","Mergus serrator","Linnaeus, 1758",159098,3,1,"Chordata","Anseriformes","Anatidae","Mergus","Mergus serrator","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"459",469899,469899,771392,"Genus","Merluccius","Rafinesque, 1810",125762,2,1,"Chordata","Gadiformes","Merlucciidae","Merluccius",NA,"Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"460",469903,469903,469899,"Species","Merluccius bilinearis","(Mitchill, 1814)",158962,1,1,"Chordata","Gadiformes","Merlucciidae","Merluccius","Merluccius bilinearis","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"461",469936,469936,469935,"Species","Mertensia ovum","(Fabricius, 1780)",106377,34,2,"Ctenophora","Cydippida","Mertensiidae","Mertensia","Mertensia ovum","Tentaculata",NA,NA,NA,NA,"Northern Labrador"
"462",470677,470677,842166,"Genus","Metopa","Boeck, 1871",101764,3,1,"Arthropoda","Amphipoda","Stenothoidae","Metopa",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"463",470697,470697,842166,"Genus","Metopella","Stebbing, 1906",101765,1,1,"Arthropoda","Amphipoda","Stenothoidae","Metopella",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"464",470724,470724,751674,"Genus","Metridia","Boeck, 1865",104190,34,2,"Arthropoda","Calanoida","Metridinidae","Metridia",NA,NA,NA,NA,NA,NA,"Northern Labrador"
"465",470732,470732,470724,"Species","Metridia longa","(Lubbock, 1854)",104632,210,3,"Arthropoda","Calanoida","Metridinidae","Metridia","Metridia longa",NA,NA,NA,NA,NA,"Northern Labrador"
"466",470922,470922,423702,"Genus","Microcalanus","Sars G.O., 1903",104164,74,2,"Arthropoda","Calanoida","Clausocalanidae","Microcalanus",NA,NA,NA,NA,NA,NA,"Northern Labrador"
"467",471294,471294,768971,"Species","Micromesistius poutassou","(Risso, 1827)",126439,23,1,"Chordata","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","Actinopteri",NA,NA,NA,NA,"Northern Labrador"
"468",471306,471306,471305,"Species","Micronephthys minuta","(Théel, 1879)",130348,16,2,"Annelida","Phyllodocida","Nephtyidae","Micronephthys","Micronephthys minuta","Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"469",471498,471498,759755,"Genus","Microspio","Mesnil, 1896",129616,2,2,"Annelida","Spionida","Spionidae","Microspio",NA,"Polychaeta",NA,NA,NA,NA,"Northern Labrador"
"470",472296,472296,472295,"Species","Moelleria costulata","(Møller, 1842)",141859,3,2,"Mollusca",NA,"Colloniidae","Moelleria","Moelleria costulata","Gastropoda",NA,NA,NA,NA,"Northern Labrador"
"471",472393,472393,752032,"Species","Molgula complanata","Alder & Hancock, 1870",103776,1,1,"Chordata","Stolidobranchia","Molgulidae","Molgula","Molgula complanata","Ascidiacea",NA,NA,NA,NA,"Northern Labrador"
"472",472401,472401,752032,"Species","Molgula griffithsii","(MacLeay, 1825)",250885,3,2,"Chordata","Stolidobranchia","Molgulidae","Molgula","Molgula griffithsii","Ascidiacea",NA,NA,NA,NA,"Northern Labrador"
"473",472419,472419,752032,"Species","Molgula retortiformis","Verrill, 1871",103796,3,1,"Chordata","Stolidobranchia","Molgulidae","Molgula","Molgula retortiformis","Ascidiacea",NA,NA,NA,NA,"Northern Labrador"
"474",472450,472450,472482,"Genus","Molpadia","Cuvier, 1817",123540,6,1,"Echinodermata","Molpadida","Molpadiidae","Molpadia",NA,"Holothuroidea",NA,NA,NA,NA,"Northern Labrador"
"475",472691,472691,699147,"Genus","Monoculodes","Stimpson, 1853",101694,8,1,"Arthropoda","Amphipoda","Oedicerotidae","Monoculodes",NA,"Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"476",472887,472887,472899,"Genus","Monstrilla","Dana, 1849",119780,21,2,"Arthropoda","Monstrilloida","Monstrillidae","Monstrilla",NA,NA,NA,NA,NA,NA,"Northern Labrador"
"477",473278,473278,473277,"Species","Morus bassanus","(Linnaeus, 1758)",148776,21,2,"Chordata","Pelecaniformes","Sulidae","Morus","Morus bassanus","Aves",TRUE,"LC",NA,NA,"Northern Labrador"
"478",473573,473573,698828,"Species","Munida intermedia","A. Milne Edwards & Bouvier, 1899",107157,5,1,"Arthropoda","Decapoda","Munididae","Munida","Munida intermedia","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"479",473678,473678,698828,"Species","Munida tenuimana","Sars, 1872",107166,1,1,"Arthropoda","Decapoda","Munididae","Munida","Munida tenuimana","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"480",473722,473722,473696,"Species","Munidopsis curvirostra","Whiteaves, 1874",107175,22,1,"Arthropoda","Decapoda","Munidopsidae","Munidopsis","Munidopsis curvirostra","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"481",473784,473784,646394,"Species","Munna boeckii","Krøyer, 1839",256204,3,2,"Arthropoda","Isopoda","Munnidae","Munna","Munna boeckii","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"482",473788,473788,646394,"Species","Munna fabricii","Krøyer, 1846",118754,7,2,"Arthropoda","Isopoda","Munnidae","Munna","Munna fabricii","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"483",473792,473792,646394,"Species","Munna kroyeri","Goodsir, 1842",118757,9,2,"Arthropoda","Isopoda","Munnidae","Munna","Munna kroyeri","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"484",473793,473793,646394,"Species","Munna limicola","G.O. Sars, 1866",118758,6,2,"Arthropoda","Isopoda","Munnidae","Munna","Munna limicola","Malacostraca",NA,NA,NA,NA,"Northern Labrador"
"485",474050,474050,474816,"Genus","Musculus","Röding, 1798",138225,8,1,"Mollusca","Mytiloida","Mytilidae","Musculus",NA,"Bivalvia",NA,NA,NA,NA,"Northern Labrador"
